model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1148.7681062792838,22.721758502896183,0.02190396375954151,5.789029359817505,0.001,3,128,3,1,cuda,500,True
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,54066.01269792712,22.721758502896183,0.50146484375,5.798280239105225,0.001,3,128,3,1,cuda,500,False
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,35041.37765253723,22.721758502896183,0.5211255550384521,5.798448801040649,0.001,3,128,3,1,cuda,500,False
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,28761.933189790412,22.721758502896183,0.4945647716522217,5.799965143203735,0.001,3,128,3,1,cuda,500,False
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,34528.85248284806,22.721758502896183,0.499900221824646,5.7975897789001465,0.001,3,128,3,1,cuda,500,False
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,33660.77035354962,22.721758502896183,0.5130250453948975,5.796901226043701,0.001,3,128,3,1,cuda,500,False
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,863.5808716637383,22.721758502896183,0.014262964017689228,11.575978755950928,0.001,3,128,3,1,cuda,1000,True
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1275.6810915537149,22.721758502896183,0.01888558641076088,11.576759099960327,0.001,3,128,3,1,cuda,1000,True
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,899.4361822289156,22.721758502896183,0.01505365315824747,11.57807970046997,0.001,3,128,3,1,cuda,1000,True
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,875.8013067896586,22.721758502896183,0.015399220399558544,11.57402491569519,0.001,3,128,3,1,cuda,1000,True
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,882.0333704610107,22.721758502896183,0.01676238141953945,11.576749086380005,0.001,3,128,3,1,cuda,1000,True
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31564.51554002468,22.721758502896183,0.5282319188117981,11.594944953918457,0.001,3,128,3,1,cuda,1000,False
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4186.95768882823,22.721758502896183,0.09536034613847733,11.595139026641846,0.001,3,128,3,1,cuda,1000,False
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29974.301785266063,22.721758502896183,0.5305444002151489,11.592379331588745,0.001,3,128,3,1,cuda,1000,False
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,39160.69570207915,22.721758502896183,0.4804299473762512,11.593086957931519,0.001,3,128,3,1,cuda,1000,False
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,28903.348628890562,22.721758502896183,0.5313793420791626,11.5968177318573,0.001,3,128,3,1,cuda,1000,False
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,687.5446525686077,22.721758502896183,0.011657875962555408,23.146437644958496,0.001,3,128,3,1,cuda,2000,True
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,796.732773542085,22.721758502896183,0.013179359957575798,23.150991916656494,0.001,3,128,3,1,cuda,2000,True
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,654.6187209776606,22.721758502896183,0.010988577269017696,23.149002075195312,0.001,3,128,3,1,cuda,2000,True
AlternatingModel,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,542.9155842118474,22.721758502896183,0.010281489230692387,23.146394729614258,0.001,3,128,3,1,cuda,2000,True
AlternatingModel,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,569.4913638930723,22.721758502896183,0.011149037629365921,23.147764205932617,0.001,3,128,3,1,cuda,2000,True
AlternatingModel,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7598.297733904367,22.721758502896183,0.1480134129524231,23.18139672279358,0.001,3,128,3,1,cuda,2000,False
AlternatingModel,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30178.308627740127,22.721758502896183,0.5051084756851196,23.181326866149902,0.001,3,128,3,1,cuda,2000,False
AlternatingModel,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6202.5567635123825,22.721758502896183,0.09392795711755753,23.182310104370117,0.001,3,128,3,1,cuda,2000,False
