model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,378.687898730338,22.721758502896183,0.005876597482711077,20.186511278152466,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.40460540076975,22.721758502896183,0.004975376185029745,20.179654598236084,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,267.4821564905455,22.721758502896183,0.00351695972494781,20.182473182678223,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,341.59049740629183,22.721758502896183,0.007719771470874548,20.17993402481079,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,309.6445051037483,22.721758502896183,0.004224386531859636,20.185270309448242,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,265.2110172460676,22.721758502896183,0.003877005772665143,20.179808616638184,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.11168502133535,22.721758502896183,0.004048322327435017,20.18328595161438,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,407.692398500251,22.721758502896183,0.0069137760438025,20.17991065979004,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,406.4060107617972,22.721758502896183,0.0070451414212584496,20.183538913726807,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.9593321201473,22.721758502896183,0.004031598102301359,20.18024969100952,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,410.9125603978414,22.721758502896183,0.007407810539007187,20.180596113204956,0.001,3,128,3,1,cuda,2000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,460.64330368348396,22.721758502896183,0.007718952838331461,30.38396430015564,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.5410744540663,22.721758502896183,0.0042023491114377975,30.289087295532227,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,238.94179190721218,22.721758502896183,0.003615107387304306,30.27060055732727,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,360.079148625753,22.721758502896183,0.00701180100440979,30.271148681640625,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,328.58913910851743,22.721758502896183,0.006715529132634401,30.26872158050537,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,504.8517076116968,22.721758502896183,0.008543306961655617,30.270623922348022,0.001,3,128,3,1,cuda,3000,True,100,45
