model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,373.9040314905455,22.721758502896183,0.00882897898554802,4.488512992858887,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,361.32989771586347,22.721758502896183,0.008389395661652088,4.486238479614258,0.001,3,128,3,1,cuda,1000,0.3,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,278.7570830195783,22.721758502896183,0.005380550865083933,5.2631995677948,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,358.27148960425035,22.721758502896183,0.007098387461155653,5.322632789611816,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.57638104501336,22.721758502896183,0.0074945054948329926,5.236050128936768,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.920835686496,22.721758502896183,0.006839566398411989,5.234565496444702,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.3358669051205,22.721758502896183,0.006008399650454521,5.297800779342651,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,378.98504957329317,22.721758502896183,0.007453193888068199,5.388418197631836,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.99024614081327,22.721758502896183,0.005629552062600851,5.283311605453491,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,356.0868317018072,22.721758502896183,0.007253571879118681,5.3476996421813965,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.71768192561916,22.721758502896183,0.006350359413772821,5.2979817390441895,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,420.47615723309906,22.721758502896183,0.008245299570262432,5.427783489227295,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,342.05144928673025,22.721758502896183,0.007119532208889723,5.379916191101074,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,328.2433170180723,22.721758502896183,0.00613651517778635,5.206289768218994,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,271.2287849313922,22.721758502896183,0.006689819041639566,5.32182502746582,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,345.0866552146084,22.721758502896183,0.006271039135754108,5.299040794372559,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,264.7314701514391,22.721758502896183,0.005486468318849802,5.276660919189453,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.17934498410307,22.721758502896183,0.0053235432133078575,5.253134250640869,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.02828893699797,22.721758502896183,0.005910342093557119,5.230146169662476,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.56712527192104,22.721758502896183,0.006174836307764053,5.279583692550659,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,291.21888988244643,22.721758502896183,0.005690076854079962,5.300278902053833,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.3705747469043,22.721758502896183,0.0064199622720479965,5.29318642616272,0.001,3,128,3,1,cuda,1000,0.4,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,258.45954913403614,22.721758502896183,0.004797675181180239,6.076489210128784,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,330.3361715089525,22.721758502896183,0.005487827584147453,6.12043833732605,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.25795891900935,22.721758502896183,0.005046023987233639,6.050377368927002,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
