model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,235.80042304635208,22.721758502896183,0.003986182622611523,17.03844165802002,0.001,3,128,3,1,cuda,2000,0.8,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,353.0076987638052,22.721758502896183,0.007311664056032896,17.03689980506897,0.001,3,128,3,1,cuda,2000,0.8,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.3757216365462,22.721758502896183,0.006397421471774578,17.070196628570557,0.001,3,128,3,1,cuda,2000,0.8,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,323.903015708668,22.721758502896183,0.006026708520948887,18.695496559143066,0.001,3,128,3,1,cuda,2000,0.9,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,341.5724172732597,22.721758502896183,0.004897188860923052,18.71707820892334,0.001,3,128,3,1,cuda,2000,0.9,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,351.2742205802376,22.721758502896183,0.0064231762662529945,18.691033124923706,0.001,3,128,3,1,cuda,2000,0.9,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,372.1046399138219,22.721758502896183,0.007398731540888548,18.68988275527954,0.001,3,128,3,1,cuda,2000,0.9,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.05699621402275,22.721758502896183,0.004247178789228201,18.747098684310913,0.001,3,128,3,1,cuda,2000,0.9,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,211.1417362156961,22.721758502896183,0.0032704465556889772,20.3355393409729,0.001,3,128,3,1,cuda,2000,1.0,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,400.3956777631359,22.721758502896183,0.00574291730299592,20.328000783920288,0.001,3,128,3,1,cuda,2000,1.0,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,411.47433745398257,22.721758502896183,0.007420940790325403,20.32413649559021,0.001,3,128,3,1,cuda,2000,1.0,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,204.91996763094042,22.721758502896183,0.003589753294363618,20.325521230697632,0.001,3,128,3,1,cuda,2000,1.0,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,228.00146026815597,22.721758502896183,0.004392596427351236,20.324990272521973,0.001,3,128,3,1,cuda,2000,1.0,1,True,100,45
