model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,sample_fraction,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,386.4820532128514,22.721758502896183,0.008999177254736423,6.862353563308716,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,305.8141001506024,22.721758502896183,0.007066154852509499,6.898065567016602,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,357.6928142256526,22.721758502896183,0.008873260580003262,6.8650312423706055,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,322.9672295954652,22.721758502896183,0.007408951874822378,6.863575458526611,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,406.4306941306894,22.721758502896183,0.009554442018270493,6.861443042755127,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,343.24716836094376,22.721758502896183,0.008357980288565159,6.867092132568359,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,308.0634844063755,22.721758502896183,0.006393641233444214,6.869906187057495,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.1463706388052,22.721758502896183,0.00777874980121851,6.864820718765259,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,347.19415683567604,22.721758502896183,0.007698141969740391,6.9060022830963135,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.0065182605422,22.721758502896183,0.007121664937585592,6.866345405578613,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,296.2850791185576,22.721758502896183,0.0067812539637088776,7.057199478149414,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.8656252614625,22.721758502896183,0.006218524184077978,7.167296648025513,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,297.39724915286143,22.721758502896183,0.006952302530407906,6.932116270065308,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,308.9198421289324,22.721758502896183,0.007618619129061699,6.897972106933594,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,313.1128707538487,22.721758502896183,0.007649271748960018,7.085226774215698,0.001,3,128,3,1,cuda,1000,0.6,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.61555074464525,22.721758502896183,0.006729382090270519,7.7876670360565186,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,361.6005519473728,22.721758502896183,0.008243084885179996,7.787802696228027,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,285.57221333249663,22.721758502896183,0.0069902813993394375,7.7904016971588135,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,269.5669317896586,22.721758502896183,0.006753094028681517,7.786825656890869,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.0389905978079,22.721758502896183,0.006961324717849493,7.834321022033691,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,364.09486513763386,22.721758502896183,0.008593934588134289,7.787559747695923,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,367.07908979668673,22.721758502896183,0.008478684350848198,7.786025047302246,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,349.4070121632363,22.721758502896183,0.008527287282049656,7.788745880126953,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.37494901480926,22.721758502896183,0.006884603761136532,7.887611627578735,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,429.403624916332,22.721758502896183,0.009532922878861427,7.784038543701172,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,338.0353000543842,22.721758502896183,0.008181430399417877,7.784564971923828,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,287.4651731927711,22.721758502896183,0.005915781017392874,7.783953905105591,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.0878265666834,22.721758502896183,0.007667701691389084,7.792928457260132,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,354.99672910391564,22.721758502896183,0.007801024708896875,7.787053823471069,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.2177747448126,22.721758502896183,0.006995201110839844,7.7979350090026855,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.4759454484605,22.721758502896183,0.006428157910704613,7.8043601512908936,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,270.99622578857094,22.721758502896183,0.006462669000029564,7.78404974937439,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,286.7241387424699,22.721758502896183,0.006869402714073658,7.787992477416992,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.1058596364625,22.721758502896183,0.007753510028123856,7.784765720367432,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.35913314717203,22.721758502896183,0.0070452019572257996,7.838794708251953,0.001,3,128,3,1,cuda,1000,0.7,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.1383241298527,22.721758502896183,0.006456886418163776,8.751028776168823,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,336.2764064068775,22.721758502896183,0.008024362847208977,8.725336790084839,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,269.1446489081325,22.721758502896183,0.0065432083792984486,8.716440677642822,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,265.625687646419,22.721758502896183,0.006735451985150576,8.72283411026001,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,267.3997252028949,22.721758502896183,0.00659592030569911,8.721659421920776,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.3871736947791,22.721758502896183,0.00829355139285326,8.789817810058594,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,318.6290997322624,22.721758502896183,0.007656380999833345,8.720740795135498,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.2477775686078,22.721758502896183,0.008510223589837551,8.92616081237793,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,326.4096280957162,22.721758502896183,0.007368311285972595,8.847417831420898,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,409.2728975799029,22.721758502896183,0.009482181631028652,8.715312719345093,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,347.8129471009036,22.721758502896183,0.008447633124887943,8.71561861038208,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,299.76229396753683,22.721758502896183,0.0064969491213560104,8.716676235198975,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.5200345653447,22.721758502896183,0.008301177993416786,8.71842360496521,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,343.8167513805221,22.721758502896183,0.007584553677588701,8.868715524673462,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,288.2893370356426,22.721758502896183,0.007099985145032406,8.755985021591187,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,298.0121292461513,22.721758502896183,0.006736673414707184,8.770378351211548,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,279.31010369603416,22.721758502896183,0.006489512510597706,8.77581524848938,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.0700052815428,22.721758502896183,0.006704910192638636,8.734504222869873,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,313.7003090486948,22.721758502896183,0.00778531190007925,8.75484037399292,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,305.8612470716198,22.721758502896183,0.007752299774438143,8.718960285186768,0.001,3,128,3,1,cuda,1000,0.8,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,272.67791347682396,22.721758502896183,0.006341445725411177,9.643880128860474,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,325.6105698837015,22.721758502896183,0.00762045755982399,9.641764879226685,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,274.02985379016064,22.721758502896183,0.006447869818657637,9.686396360397339,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,249.5839922188755,22.721758502896183,0.00622568791732192,9.642995834350586,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,255.75134783927376,22.721758502896183,0.006537721026688814,9.642593622207642,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,399.5913719984103,22.721758502896183,0.009345785714685917,9.788735389709473,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.88047633241297,22.721758502896183,0.007285654079169035,9.64578628540039,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.8639205258534,22.721758502896183,0.008525715209543705,9.65567660331726,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.43302899096386,22.721758502896183,0.007130093406885862,10.000855922698975,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,418.47116460634203,22.721758502896183,0.009639844298362732,9.646607637405396,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,346.48329777443104,22.721758502896183,0.008307778276503086,9.71039342880249,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.7965900058568,22.721758502896183,0.007349394727498293,9.640935897827148,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,285.8595593310743,22.721758502896183,0.007239058148115873,9.689602136611938,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,341.84500894201807,22.721758502896183,0.007602892816066742,9.653925895690918,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,281.4465439884538,22.721758502896183,0.007129219826310873,9.646875619888306,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,277.01373201137886,22.721758502896183,0.006632791832089424,9.927361965179443,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.9451608517403,22.721758502896183,0.0067397356033325195,9.90899395942688,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.8378252593708,22.721758502896183,0.006656705867499113,9.664388418197632,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,304.3592678003681,22.721758502896183,0.007366526871919632,9.661316633224487,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,335.52186349564926,22.721758502896183,0.008118091151118279,9.696853876113892,0.001,3,128,3,1,cuda,1000,0.9,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.5107278070616,22.721758502896183,0.006411493755877018,10.569256782531738,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,397.8342615252677,22.721758502896183,0.008475888520479202,10.602186918258667,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,279.28365676246653,22.721758502896183,0.006748348008841276,10.59643292427063,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,266.79642528447124,22.721758502896183,0.006601313129067421,10.5733962059021,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,259.0813540620817,22.721758502896183,0.006692006252706051,10.567334413528442,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,364.67701927501673,22.721758502896183,0.008583932183682919,10.568987369537354,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,305.27076927501673,22.721758502896183,0.007307969033718109,10.6248459815979,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.83646173234604,22.721758502896183,0.008444929495453835,10.579509019851685,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.547898625753,22.721758502896183,0.007648854050785303,10.571880102157593,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,416.4599465570616,22.721758502896183,0.00962328165769577,10.565595388412476,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,353.3612000083668,22.721758502896183,0.008619742467999458,10.619738817214966,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.7370484542336,22.721758502896183,0.0060773142613470554,10.577115535736084,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.0787917294177,22.721758502896183,0.007449381519109011,10.581536769866943,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,349.5294040746319,22.721758502896183,0.007805681321769953,10.568090438842773,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,278.91935450133866,22.721758502896183,0.0071041639894247055,10.631370782852173,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,299.94403002635545,22.721758502896183,0.006953434552997351,10.578559398651123,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,297.90110572498327,22.721758502896183,0.006781917531043291,10.620723247528076,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,286.73906040829985,22.721758502896183,0.006795526947826147,10.570530652999878,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,303.37157222640565,22.721758502896183,0.0076260012574493885,10.67365312576294,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,300.7741800535475,22.721758502896183,0.007496381178498268,10.567883253097534,0.001,3,128,3,1,cuda,1000,1.0,True,100,45
