model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,zero_fraction,refresh_interval,outermost_linear
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,387.0336110065261,15.244594136755884,0.006384866312146187,27.679307460784912,0.001,3,128,4,1,cuda,2000,1.0,1000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1062.7308805534637,15.244594136755884,0.014913968741893768,27.713867664337158,0.001,3,128,4,1,cuda,2000,1.0,1000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,629.5454970925368,15.244594136755884,0.012203606776893139,27.727459192276,0.001,3,128,4,1,cuda,2000,1.0,1000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,534.5562863432898,5.757182102133744,0.01469691563397646,5.782607316970825,0.001,3,256,3,1,cuda,1000,0.1,1,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,601.4357861132028,5.757182102133744,0.016130663454532623,5.816390514373779,0.001,3,256,3,1,cuda,1000,0.1,1,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,533.1461588541666,5.757182102133744,0.014816646464169025,5.45433497428894,0.001,3,256,3,1,cuda,1000,0.1,1,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,584.8458403928213,5.757182102133744,0.01596883125603199,5.473119020462036,0.001,3,256,3,1,cuda,1000,0.1,1,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,554.6359448209505,5.757182102133744,0.015504267066717148,5.648735284805298,0.001,3,256,3,1,cuda,1000,0.1,1,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13997.563599449883,5.757182102133744,0.24545009434223175,5.633608341217041,0.001,3,256,3,1,cuda,1000,0.1,1,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14594.532643595214,5.757182102133744,0.20349615812301636,5.834033727645874,0.001,3,256,3,1,cuda,1000,0.1,1,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,21283.276109646922,5.757182102133744,0.3369860351085663,5.513146877288818,0.001,3,256,3,1,cuda,1000,0.1,1,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,24274.250972640562,5.757182102133744,0.2613014280796051,5.554998874664307,0.001,3,256,3,1,cuda,1000,0.1,1,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,17853.525941003598,5.757182102133744,0.2617567479610443,5.658634662628174,0.001,3,256,3,1,cuda,1000,0.1,1,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,410.28939717202144,5.757182102133744,0.008540556766092777,6.636571645736694,0.001,3,256,3,1,cuda,1000,0.1,10,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,430.70000575217534,5.757182102133744,0.009210631251335144,6.820287227630615,0.001,3,256,3,1,cuda,1000,0.1,10,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,399.5784217599565,5.757182102133744,0.008753877133131027,6.530905246734619,0.001,3,256,3,1,cuda,1000,0.1,10,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,370.9867948355924,5.757182102133744,0.008448028936982155,6.486794471740723,0.001,3,256,3,1,cuda,1000,0.1,10,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,366.22435183442104,5.757182102133744,0.008433379232883453,6.660581350326538,0.001,3,256,3,1,cuda,1000,0.1,10,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3296.463213531208,5.757182102133744,0.049893818795681,6.617461681365967,0.001,3,256,3,1,cuda,1000,0.1,10,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7348.3034154848565,5.757182102133744,0.09257053583860397,6.852199077606201,0.001,3,256,3,1,cuda,1000,0.1,10,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12064.980192907045,5.757182102133744,0.2452704906463623,6.533233404159546,0.001,3,256,3,1,cuda,1000,0.1,10,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13412.825264600067,5.757182102133744,0.22888125479221344,6.477154731750488,0.001,3,256,3,1,cuda,1000,0.1,10,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9112.157694580404,5.757182102133744,0.15262357890605927,6.646813154220581,0.001,3,256,3,1,cuda,1000,0.1,10,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,459.2230144536479,5.757182102133744,0.011440470814704895,5.700807094573975,0.001,3,256,3,1,cuda,1000,0.1,100,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,557.6671124602577,5.757182102133744,0.013516664505004883,5.893544673919678,0.001,3,256,3,1,cuda,1000,0.1,100,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,429.49417853706495,5.757182102133744,0.011573919095098972,5.550593614578247,0.001,3,256,3,1,cuda,1000,0.1,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,441.8594299071285,5.757182102133744,0.01200960949063301,5.563812732696533,0.001,3,256,3,1,cuda,1000,0.1,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,462.9964519536479,5.757182102133744,0.012210523709654808,5.811262607574463,0.001,3,256,3,1,cuda,1000,0.1,100,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11829.49872014098,5.757182102133744,0.18000134825706482,5.75876259803772,0.001,3,256,3,1,cuda,1000,0.1,100,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14284.506909147005,5.757182102133744,0.2331574261188507,5.955944299697876,0.001,3,256,3,1,cuda,1000,0.1,100,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30966.215366675035,5.757182102133744,0.4459863007068634,5.553172826766968,0.001,3,256,3,1,cuda,1000,0.1,100,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13554.812926183902,5.757182102133744,0.22381950914859772,5.613694190979004,0.001,3,256,3,1,cuda,1000,0.1,100,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14125.327483109522,5.757182102133744,0.22518789768218994,5.768159627914429,0.001,3,256,3,1,cuda,1000,0.1,100,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,539.130812311747,5.757182102133744,0.014427831396460533,5.690182685852051,0.001,3,256,3,1,cuda,1000,0.1,500,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,575.0987373975067,5.757182102133744,0.015309708192944527,5.840646266937256,0.001,3,256,3,1,cuda,1000,0.1,500,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,521.2372746193106,5.757182102133744,0.014566152356564999,5.491870880126953,0.001,3,256,3,1,cuda,1000,0.1,500,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,512.0045233015395,5.757182102133744,0.013906688429415226,5.477316856384277,0.001,3,256,3,1,cuda,1000,0.1,500,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,501.6113764955656,5.757182102133744,0.013931157067418098,5.701642036437988,0.001,3,256,3,1,cuda,1000,0.1,500,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,16715.44096568566,5.757182102133744,0.30078861117362976,5.718953609466553,0.001,3,256,3,1,cuda,1000,0.1,500,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,18834.9214801916,5.757182102133744,0.29744696617126465,5.88789963722229,0.001,3,256,3,1,cuda,1000,0.1,500,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7300.382528813169,5.757182102133744,0.10457156598567963,5.467644691467285,0.001,3,256,3,1,cuda,1000,0.1,500,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3336.4689304091366,5.757182102133744,0.05340375006198883,5.472293853759766,0.001,3,256,3,1,cuda,1000,0.1,500,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12403.98141524431,5.757182102133744,0.20168830454349518,5.7268452644348145,0.001,3,256,3,1,cuda,1000,0.1,500,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,554.5514152966031,5.757182102133744,0.014870195649564266,5.6782448291778564,0.001,3,256,3,1,cuda,1000,0.1,1000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,597.3763399953982,5.757182102133744,0.01604350283741951,5.923824787139893,0.001,3,256,3,1,cuda,1000,0.1,1000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,538.6359644306392,5.757182102133744,0.014903677627444267,5.467265844345093,0.001,3,256,3,1,cuda,1000,0.1,1000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,536.6584462851406,5.757182102133744,0.014577718451619148,5.466681957244873,0.001,3,256,3,1,cuda,1000,0.1,1000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,538.2505320762216,5.757182102133744,0.01532698329538107,5.669987678527832,0.001,3,256,3,1,cuda,1000,0.1,1000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,16127.40856786521,5.757182102133744,0.24528750777244568,5.687983512878418,0.001,3,256,3,1,cuda,1000,0.1,1000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,17765.803500460173,5.757182102133744,0.2664777338504791,5.869324207305908,0.001,3,256,3,1,cuda,1000,0.1,1000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,19577.052742218875,5.757182102133744,0.30963897705078125,5.460271596908569,0.001,3,256,3,1,cuda,1000,0.1,1000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10087.423288204904,5.757182102133744,0.15217731893062592,5.45479154586792,0.001,3,256,3,1,cuda,1000,0.1,1000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31975.74593687249,5.757182102133744,0.30891862511634827,5.693207263946533,0.001,3,256,3,1,cuda,1000,0.1,1000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,240.17458505898594,5.757182102133744,0.00467808498069644,13.97056269645691,0.001,3,256,3,1,cuda,1000,0.5,1,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,237.40769458040495,5.757182102133744,0.00477132061496377,14.136239767074585,0.001,3,256,3,1,cuda,1000,0.5,1,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.46361487617136,5.757182102133744,0.004661242477595806,13.903271198272705,0.001,3,256,3,1,cuda,1000,0.5,1,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.81040045599062,5.757182102133744,0.004763278178870678,13.93599534034729,0.001,3,256,3,1,cuda,1000,0.5,1,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,203.4721751589692,5.757182102133744,0.004571197088807821,14.048267602920532,0.001,3,256,3,1,cuda,1000,0.5,1,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29459.406383345882,5.757182102133744,0.43701669573783875,13.998441696166992,0.001,3,256,3,1,cuda,1000,0.5,1,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14245.815793120399,5.757182102133744,0.23896849155426025,14.079243421554565,0.001,3,256,3,1,cuda,1000,0.5,1,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12581.435852786144,5.757182102133744,0.236051544547081,13.907071590423584,0.001,3,256,3,1,cuda,1000,0.5,1,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10105.896503984688,5.757182102133744,0.15767276287078857,13.940788507461548,0.001,3,256,3,1,cuda,1000,0.5,1,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8502.493147067436,5.757182102133744,0.14046403765678406,13.986554145812988,0.001,3,256,3,1,cuda,1000,0.5,1,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,214.37938995565597,5.757182102133744,0.004063229076564312,15.029321670532227,0.001,3,256,3,1,cuda,1000,0.5,10,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,313.6459732157798,5.757182102133744,0.005543733015656471,15.12167739868164,0.001,3,256,3,1,cuda,1000,0.5,10,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,206.65397004685408,5.757182102133744,0.0042937761172652245,14.989203214645386,0.001,3,256,3,1,cuda,1000,0.5,10,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.0178095193273,5.757182102133744,0.004572297912091017,15.05632996559143,0.001,3,256,3,1,cuda,1000,0.5,10,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.37400905706158,5.757182102133744,0.004449996165931225,15.060685634613037,0.001,3,256,3,1,cuda,1000,0.5,10,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8261.357096354166,5.757182102133744,0.14087079465389252,15.030481815338135,0.001,3,256,3,1,cuda,1000,0.5,10,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5815.939408676372,5.757182102133744,0.08429278433322906,15.163368463516235,0.001,3,256,3,1,cuda,1000,0.5,10,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13260.997802407546,5.757182102133744,0.22735710442066193,15.014037370681763,0.001,3,256,3,1,cuda,1000,0.5,10,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9301.604645143072,5.757182102133744,0.17616064846515656,15.051313638687134,0.001,3,256,3,1,cuda,1000,0.5,10,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11608.320427543507,5.757182102133744,0.1902526319026947,15.079638004302979,0.001,3,256,3,1,cuda,1000,0.5,10,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,213.22512314884537,5.757182102133744,0.004111837595701218,14.037047386169434,0.001,3,256,3,1,cuda,1000,0.5,100,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,266.8807038048025,5.757182102133744,0.005134162493050098,14.133009672164917,0.001,3,256,3,1,cuda,1000,0.5,100,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,190.213562583668,5.757182102133744,0.0041467188857495785,13.992441177368164,0.001,3,256,3,1,cuda,1000,0.5,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.26913644159973,5.757182102133744,0.004991613794118166,14.010096311569214,0.001,3,256,3,1,cuda,1000,0.5,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,205.1798718310743,5.757182102133744,0.004415709991008043,14.036113739013672,0.001,3,256,3,1,cuda,1000,0.5,100,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8043.923978465947,5.757182102133744,0.1370547115802765,14.041069269180298,0.001,3,256,3,1,cuda,1000,0.5,100,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,22541.63523625753,5.757182102133744,0.3214919865131378,14.176922082901001,0.001,3,256,3,1,cuda,1000,0.5,100,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9071.294703553798,5.757182102133744,0.17514744400978088,14.007773637771606,0.001,3,256,3,1,cuda,1000,0.5,100,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8392.441611498076,5.757182102133744,0.13585074245929718,14.043970823287964,0.001,3,256,3,1,cuda,1000,0.5,100,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9673.849345297858,5.757182102133744,0.15769463777542114,14.073120832443237,0.001,3,256,3,1,cuda,1000,0.5,100,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,217.85323063085676,5.757182102133744,0.004182389006018639,13.947266578674316,0.001,3,256,3,1,cuda,1000,0.5,500,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,265.84882760207495,5.757182102133744,0.004807753022760153,14.085501909255981,0.001,3,256,3,1,cuda,1000,0.5,500,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,197.5083733370984,5.757182102133744,0.004352461080998182,13.98463487625122,0.001,3,256,3,1,cuda,1000,0.5,500,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,180.34254727242302,5.757182102133744,0.004269245080649853,14.00764012336731,0.001,3,256,3,1,cuda,1000,0.5,500,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,195.0484280873494,5.757182102133744,0.004338759928941727,13.981761932373047,0.001,3,256,3,1,cuda,1000,0.5,500,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,622.2311733914826,5.757182102133744,0.012235105037689209,13.971732139587402,0.001,3,256,3,1,cuda,1000,0.5,500,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9316.091556329484,5.757182102133744,0.1662292331457138,14.065171480178833,0.001,3,256,3,1,cuda,1000,0.5,500,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29461.239589869896,5.757182102133744,0.43574973940849304,13.971107482910156,0.001,3,256,3,1,cuda,1000,0.5,500,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7001.3482641503515,5.757182102133744,0.11111342906951904,13.969610691070557,0.001,3,256,3,1,cuda,1000,0.5,500,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10534.32686475067,5.757182102133744,0.19937202334403992,14.016133785247803,0.001,3,256,3,1,cuda,1000,0.5,500,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,228.38392763763386,5.757182102133744,0.004380615893751383,13.974225044250488,0.001,3,256,3,1,cuda,1000,0.5,1000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.664539669093,5.757182102133744,0.004928538575768471,14.105246305465698,0.001,3,256,3,1,cuda,1000,0.5,1000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.43947142737616,5.757182102133744,0.004642498679459095,13.982455968856812,0.001,3,256,3,1,cuda,1000,0.5,1000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,187.21223958333334,5.757182102133744,0.004532011225819588,13.926856756210327,0.001,3,256,3,1,cuda,1000,0.5,1000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,192.5310578250502,5.757182102133744,0.004476660862565041,13.966620683670044,0.001,3,256,3,1,cuda,1000,0.5,1000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7372.740813514474,5.757182102133744,0.11727757751941681,14.05979299545288,0.001,3,256,3,1,cuda,1000,0.5,1000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4208.948367689508,5.757182102133744,0.05994792282581329,14.065282821655273,0.001,3,256,3,1,cuda,1000,0.5,1000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6817.659169228999,5.757182102133744,0.09890380501747131,13.93273663520813,0.001,3,256,3,1,cuda,1000,0.5,1000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6276.209312510458,5.757182102133744,0.10792722553014755,14.246900796890259,0.001,3,256,3,1,cuda,1000,0.5,1000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6562.983814162902,5.757182102133744,0.08204028010368347,13.962846517562866,0.001,3,256,3,1,cuda,1000,0.5,1000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,188.29158169134874,5.757182102133744,0.0033976263366639614,24.482455015182495,0.001,3,256,3,1,cuda,1000,1.0,1,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,248.0856812667336,5.757182102133744,0.004041414242237806,24.507248878479004,0.001,3,256,3,1,cuda,1000,1.0,1,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,165.52097713771752,5.757182102133744,0.0036767057608813047,24.664677619934082,0.001,3,256,3,1,cuda,1000,1.0,1,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,200.2387531898427,5.757182102133744,0.004467233084142208,24.45997428894043,0.001,3,256,3,1,cuda,1000,1.0,1,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,165.1272485776439,5.757182102133744,0.003640908282250166,24.586259841918945,0.001,3,256,3,1,cuda,1000,1.0,1,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10156.766005427962,5.757182102133744,0.17772094905376434,24.4926860332489,0.001,3,256,3,1,cuda,1000,1.0,1,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9742.757647778615,5.757182102133744,0.16080114245414734,24.628645420074463,0.001,3,256,3,1,cuda,1000,1.0,1,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13203.934604302627,5.757182102133744,0.27075615525245667,24.62406325340271,0.001,3,256,3,1,cuda,1000,1.0,1,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7087.325966626924,5.757182102133744,0.11620564758777618,24.551981449127197,0.001,3,256,3,1,cuda,1000,1.0,1,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12996.929172418842,5.757182102133744,0.2601797878742218,24.552666664123535,0.001,3,256,3,1,cuda,1000,1.0,1,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,205.88882613788488,5.757182102133744,0.0036817207001149654,25.55051827430725,0.001,3,256,3,1,cuda,1000,1.0,10,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,236.7517517988621,5.757182102133744,0.0042942282743752,25.431177616119385,0.001,3,256,3,1,cuda,1000,1.0,10,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,191.45084504685408,5.757182102133744,0.003671559039503336,25.522339582443237,0.001,3,256,3,1,cuda,1000,1.0,10,True
