model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,418.39908331241634,22.721758502896183,0.0071784877218306065,11.853524446487427,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.45082935910307,22.721758502896183,0.004825713112950325,11.854726791381836,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,338.4093496381359,22.721758502896183,0.004770371597260237,11.825026273727417,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,462.9745270143072,22.721758502896183,0.007363346870988607,11.856484413146973,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,376.61475066934406,22.721758502896183,0.0050992947071790695,11.851970195770264,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,452.86366298527446,22.721758502896183,0.008169999346137047,11.853381156921387,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,269.07021314424367,22.721758502896183,0.0040481132455170155,11.833894968032837,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,177.433914041583,22.721758502896183,0.0028883079066872597,11.846776247024536,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,477.736406563755,22.721758502896183,0.006409102585166693,11.852631330490112,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,251.69352932563586,22.721758502896183,0.002961686346679926,11.852859258651733,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,259.9856692394578,22.721758502896183,0.0030706541147083044,11.833676815032959,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,279.95286484479584,22.721758502896183,0.003501147497445345,11.860883474349976,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,169.0407345527945,22.721758502896183,0.0029823649674654007,11.855443954467773,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,342.2921255333835,22.721758502896183,0.006918494589626789,11.865992546081543,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,346.03824020038485,22.721758502896183,0.0033644926734268665,11.863131761550903,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,182.056992292085,22.721758502896183,0.0032325084321200848,11.858429670333862,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,376.1482623201138,22.721758502896183,0.0060650985687971115,11.836414813995361,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,321.5176957831325,22.721758502896183,0.006582518108189106,11.860938549041748,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,159.68519782254015,22.721758502896183,0.002693310845643282,11.85910940170288,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,161.33240514139894,22.721758502896183,0.0021891326177865267,11.859633207321167,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,239.9396622950134,22.721758502896183,0.005664315540343523,11.861343145370483,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,296.6517933714023,22.721758502896183,0.006411230191588402,11.835170269012451,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,493.6637840424197,22.721758502896183,0.006470177788287401,11.806772947311401,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,243.7157980881861,22.721758502896183,0.003494164440780878,11.844754219055176,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,149.61084311203146,22.721758502896183,0.0023004848044365644,11.858855962753296,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,157.84961983350067,22.721758502896183,0.0021434882655739784,11.847180843353271,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,169.22323538947455,22.721758502896183,0.0026947546284645796,11.858174324035645,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,494.17188022925035,22.721758502896183,0.007021814584732056,11.867293119430542,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,273.07056481132867,22.721758502896183,0.0034549764823168516,11.8574960231781,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,241.4303032442269,22.721758502896183,0.0043824706226587296,11.836961507797241,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,344.44044668256356,22.721758502896183,0.005914679262787104,11.859130859375,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,423.44416467955153,22.721758502896183,0.004584795795381069,11.864188194274902,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,475.6743824255355,22.721758502896183,0.007120797410607338,11.87612771987915,0.001,3,128,3,1,cuda,2000,0.5,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,404.21327366758703,22.721758502896183,0.007042745128273964,13.713423728942871,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,336.4186864646084,22.721758502896183,0.004773915745317936,13.683475255966187,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,432.2767554593373,22.721758502896183,0.007583897095173597,13.719951152801514,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,265.76233057228916,22.721758502896183,0.0037555827293545008,13.715948581695557,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,366.20024760500337,22.721758502896183,0.007555499207228422,13.685336351394653,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,363.4811864646084,22.721758502896183,0.005790370982140303,13.714396953582764,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,248.1448999121486,22.721758502896183,0.0038358131423592567,13.68576717376709,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,311.9714809759873,22.721758502896183,0.004886051174253225,13.710285663604736,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,420.54740707622153,22.721758502896183,0.0056120785884559155,13.718957424163818,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,469.0530337495817,22.721758502896183,0.005849881563335657,13.710737943649292,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,376.4144481572122,22.721758502896183,0.0051168762147426605,13.699012041091919,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.20762084797525,22.721758502896183,0.0035695123951882124,13.712727546691895,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,278.63436035809906,22.721758502896183,0.005486475303769112,13.714353799819946,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,603.0753639558233,22.721758502896183,0.009203469380736351,13.691205739974976,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,253.66966041248327,22.721758502896183,0.003997785039246082,13.711695909500122,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,319.1326347054886,22.721758502896183,0.004390170332044363,13.727737665176392,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.7639843227075,22.721758502896183,0.006140280980616808,13.711641788482666,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,305.258663560492,22.721758502896183,0.004114965908229351,13.699546575546265,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,313.82900743599396,22.721758502896183,0.005575813818722963,13.761991262435913,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,369.73525351405624,22.721758502896183,0.005501522216945887,13.78587532043457,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,270.1061786207329,22.721758502896183,0.0038020338397473097,13.710268259048462,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.43662279325633,22.721758502896183,0.004641707055270672,13.709980010986328,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,437.2733146126171,22.721758502896183,0.007926625199615955,13.70903205871582,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,318.54875230087015,22.721758502896183,0.0065050795674324036,13.70994257926941,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,342.0397998242972,22.721758502896183,0.006529137957841158,13.70588207244873,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,541.4962597786981,22.721758502896183,0.0071499962359666824,13.694350481033325,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,413.2143182103414,22.721758502896183,0.005929895211011171,13.716289758682251,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,233.99389485023428,22.721758502896183,0.0028694565407931805,13.712230920791626,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,412.41097201305223,22.721758502896183,0.006628880277276039,13.684947729110718,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,278.82988333542505,22.721758502896183,0.006228397600352764,13.730969905853271,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,323.19408362617133,22.721758502896183,0.006567635573446751,13.71262502670288,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,455.54984259956495,22.721758502896183,0.006124730221927166,13.721070766448975,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,290.66606138094045,22.721758502896183,0.005864100530743599,13.699589252471924,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,183.28802057187082,22.721758502896183,0.002299993997439742,13.686948537826538,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,257.8158075008367,22.721758502896183,0.005319525022059679,13.719696283340454,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,271.35551189131525,22.721758502896183,0.006004645023494959,13.69789433479309,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,287.4961826472557,22.721758502896183,0.004911209922283888,13.695245742797852,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,138.15609442980255,22.721758502896183,0.0024955752305686474,13.672986507415771,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,282.72956801162985,22.721758502896183,0.005860785488039255,13.733252763748169,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,291.97946473393574,22.721758502896183,0.003466331632807851,13.708528518676758,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,472.3915531919344,22.721758502896183,0.007304166443645954,13.682868957519531,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,301.07471945071956,22.721758502896183,0.005392639897763729,13.71257209777832,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,308.7234367156124,22.721758502896183,0.005487528163939714,13.696624040603638,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,278.4728928735776,22.721758502896183,0.00607509259134531,13.713315486907959,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,218.05750345130522,22.721758502896183,0.003071908140555024,13.708213090896606,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,252.6522862282463,22.721758502896183,0.0034090562257915735,13.704169511795044,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,265.03281616047525,22.721758502896183,0.004811096470803022,13.698238611221313,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,235.03664920097054,22.721758502896183,0.0033963164314627647,13.703468322753906,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,315.82651831283465,22.721758502896183,0.004202706273645163,13.698636770248413,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,376.6907094523929,22.721758502896183,0.00522400438785553,13.704223155975342,0.001,3,128,3,1,cuda,2000,0.6,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.92795531082663,22.721758502896183,0.0044923629611730576,15.560071468353271,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,567.6631473811914,22.721758502896183,0.00841319840401411,15.665111541748047,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,261.8844283383534,22.721758502896183,0.004430911969393492,15.588302850723267,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,235.43121051915998,22.721758502896183,0.003921802155673504,15.568444967269897,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.2910927564424,22.721758502896183,0.004872105550020933,15.572086572647095,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,482.43808698335005,22.721758502896183,0.007852408103644848,15.577698469161987,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,254.34094712182062,22.721758502896183,0.003818582044914365,15.566154956817627,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,456.421937751004,22.721758502896183,0.007731665391474962,15.57742190361023,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.39087469670346,22.721758502896183,0.004516236949712038,15.57416033744812,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,420.23697263010376,22.721758502896183,0.005757381673902273,15.567453622817993,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,315.4636344858601,22.721758502896183,0.004957016557455063,15.575942039489746,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,507.3371951347055,22.721758502896183,0.0068993777967989445,15.577075004577637,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,264.5230923694779,22.721758502896183,0.005638745613396168,15.585703372955322,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,465.1359592013889,22.721758502896183,0.0072275386191904545,15.573376893997192,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,384.98373310952144,22.721758502896183,0.00714301411062479,15.566756963729858,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,316.7180610462684,22.721758502896183,0.004753467161208391,15.56157898902893,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,459.24172732597054,22.721758502896183,0.0076261479407548904,15.566697359085083,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,229.2422907776941,22.721758502896183,0.0037682245019823313,15.568317174911499,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,401.6079617950971,22.721758502896183,0.007829559966921806,15.534738779067993,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,429.47723707329317,22.721758502896183,0.007618914358317852,15.529703855514526,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,502.41689413905624,22.721758502896183,0.007473502773791552,15.58235239982605,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,317.3134661039993,22.721758502896183,0.004655785858631134,15.568159341812134,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,337.22151496611446,22.721758502896183,0.004418906290084124,15.587170124053955,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,341.9574901167169,22.721758502896183,0.006688617169857025,15.586727380752563,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,235.9875674573293,22.721758502896183,0.0030541964806616306,15.574396133422852,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,242.10704798360106,22.721758502896183,0.003195554483681917,15.582185983657837,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,365.9152783007028,22.721758502896183,0.005286614876240492,15.582098960876465,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,159.74864431685074,22.721758502896183,0.002705588936805725,15.627254247665405,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,401.6404249811747,22.721758502896183,0.0067366366274654865,15.556570768356323,0.001,3,128,3,1,cuda,2000,0.7,1,True,100,45
