model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,sample_fraction,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,186.80410966783802,22.721758502896183,0.0037529743276536465,11.844384670257568,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,180.03961157128515,22.721758502896183,0.004261593800038099,11.844882488250732,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,242.63976478831995,22.721758502896183,0.005747251212596893,11.843471765518188,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,193.50856812667337,22.721758502896183,0.004763033241033554,11.848327875137329,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,202.9330982785308,22.721758502896183,0.004982244689017534,11.848173141479492,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,263.97997066390565,22.721758502896183,0.005442718975245953,11.846055746078491,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,231.5504857973561,22.721758502896183,0.005571090616285801,11.841837406158447,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,162.2711889223561,22.721758502896183,0.003480355255305767,11.84297490119934,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,159.26480662232262,22.721758502896183,0.0038475843612104654,11.845683097839355,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,145.63126464190094,22.721758502896183,0.0034924072679132223,11.843797445297241,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,136.19594916122824,22.721758502896183,0.003086525946855545,11.842064619064331,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,151.0472410475234,22.721758502896183,0.003700008848682046,11.847417831420898,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,186.61444737282463,22.721758502896183,0.004483039025217295,11.848541498184204,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,243.46541766022423,22.721758502896183,0.0050868322141468525,11.845452070236206,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,286.08379742930055,22.721758502896183,0.006444221828132868,11.84385895729065,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,170.9238686516901,22.721758502896183,0.003734400263056159,11.84440541267395,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,139.60070882488287,22.721758502896183,0.003256513737142086,11.846065044403076,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,167.65384585215864,22.721758502896183,0.003951122984290123,11.84511685371399,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,252.08493609856092,22.721758502896183,0.00538561912253499,11.842222213745117,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,186.3628001589692,22.721758502896183,0.003819042816758156,11.840745449066162,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,142.18371663738287,22.721758502896183,0.003197719110175967,11.843581914901733,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,213.99706769787483,22.721758502896183,0.005181558895856142,11.843834400177002,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,356.91454489834337,22.721758502896183,0.008159969002008438,11.842565298080444,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,328.0706380208333,22.721758502896183,0.007784727029502392,11.840949058532715,0.001,3,128,3,1,cuda,0.5,2000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.20161766859104,22.721758502896183,0.006798514164984226,13.707492589950562,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,355.800219105589,22.721758502896183,0.008203425444662571,13.705365180969238,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.1803764537316,22.721758502896183,0.007499322760850191,13.702681064605713,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.4648032233099,22.721758502896183,0.006561138201504946,13.704390287399292,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.8524658529953,22.721758502896183,0.0072688087821006775,13.703426122665405,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,371.994765520415,22.721758502896183,0.008830917067825794,13.703628778457642,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,299.5686665934572,22.721758502896183,0.0070999907329678535,13.702933073043823,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.8978544385877,22.721758502896183,0.00846816971898079,13.702473640441895,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,322.9364907546854,22.721758502896183,0.007308534812182188,13.705082893371582,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,419.09501286395584,22.721758502896183,0.009842297062277794,13.702985525131226,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,342.66469262466535,22.721758502896183,0.00840559508651495,13.701748609542847,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,283.9890878618641,22.721758502896183,0.0061018080450594425,13.704681634902954,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.15326932730926,22.721758502896183,0.0076043130829930305,13.703632354736328,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,329.979266022423,22.721758502896183,0.007439647801220417,13.702189207077026,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,283.1393033069779,22.721758502896183,0.0069573670625686646,13.702529907226562,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,288.2624469231091,22.721758502896183,0.006695721764117479,13.704135656356812,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,281.19653875920346,22.721758502896183,0.0066854399628937244,13.703364372253418,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.4523013930723,22.721758502896183,0.006655736360698938,13.70468544960022,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,300.8948384684572,22.721758502896183,0.0076626939699053764,13.70583438873291,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.6065041415663,22.721758502896183,0.007204362191259861,13.704490661621094,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,278.6112915202477,22.721758502896183,0.006559922359883785,13.704169511795044,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,365.57016608099065,22.721758502896183,0.008503414690494537,13.706257581710815,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,317.3540856132865,22.721758502896183,0.007798367645591497,13.718104362487793,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,227.2431405308735,22.721758502896183,0.005736755207180977,13.706759929656982,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,199.53076760165663,22.721758502896183,0.00475282920524478,13.707050085067749,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,227.3071452476573,22.721758502896183,0.005018558353185654,13.70713472366333,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,192.46312724857765,22.721758502896183,0.003689773613587022,13.704655647277832,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,195.59176027024765,22.721758502896183,0.004937756806612015,13.716204404830933,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,230.25277542461512,22.721758502896183,0.005590101704001427,13.70767879486084,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,187.3127313943273,22.721758502896183,0.004691810347139835,13.727912664413452,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,179.72593237533468,22.721758502896183,0.004405907820910215,13.705976247787476,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,271.1838787441432,22.721758502896183,0.0056062364019453526,13.71444320678711,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,198.98682490378178,22.721758502896183,0.004773598629981279,13.704399585723877,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,184.01061668549198,22.721758502896183,0.0038990159519016743,13.703477144241333,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,166.72355960299532,22.721758502896183,0.003999664913862944,13.706771850585938,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,143.19420389892906,22.721758502896183,0.003432423574849963,13.708691358566284,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,132.39192054677042,22.721758502896183,0.0028809753712266684,13.707903146743774,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,143.05664454693775,22.721758502896183,0.003691927995532751,13.7127103805542,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,179.12362601447455,22.721758502896183,0.004461329896003008,13.71410608291626,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,254.09538675535475,22.721758502896183,0.0055410959757864475,13.713027000427246,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,297.9673407170348,22.721758502896183,0.0069511085748672485,13.703404188156128,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,175.41140211889223,22.721758502896183,0.003946364391595125,13.704601049423218,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,155.75158838478916,22.721758502896183,0.0038060310762375593,13.704996824264526,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,160.07559012090027,22.721758502896183,0.003947097808122635,13.675326108932495,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,238.73320103329988,22.721758502896183,0.005269549321383238,13.674904584884644,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,188.03163042796186,22.721758502896183,0.003594167996197939,13.673185110092163,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,138.85879193858767,22.721758502896183,0.0031736295204609632,13.686718702316284,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,185.90116324673696,22.721758502896183,0.004321148153394461,13.682612419128418,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,350.59661955112114,22.721758502896183,0.007853884249925613,13.6752028465271,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,330.04475715361446,22.721758502896183,0.007725056726485491,13.674740552902222,0.001,3,128,3,1,cuda,0.6,2000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,259.0105251736111,22.721758502896183,0.0060217478312551975,15.514328002929688,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,350.4788712140228,22.721758502896183,0.008320415392518044,15.507859945297241,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.559617375753,22.721758502896183,0.006885885260999203,15.504902601242065,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,233.64890813253012,22.721758502896183,0.005730689037591219,15.506950378417969,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,265.967195605338,22.721758502896183,0.006660411600023508,15.509302854537964,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,357.1932940093708,22.721758502896183,0.008481763303279877,15.50766372680664,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,285.5343470235107,22.721758502896183,0.006751129403710365,15.506114482879639,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,365.3818777715027,22.721758502896183,0.008684067055583,15.509839296340942,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,305.88203857095044,22.721758502896183,0.00708378292620182,15.506761074066162,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,407.5991047523427,22.721758502896183,0.009721259586513042,15.507075548171997,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,319.9936752217202,22.721758502896183,0.007774238009005785,15.504896402359009,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.70652924196787,22.721758502896183,0.006468938663601875,15.510706186294556,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,281.1462046101071,22.721758502896183,0.0074286554008722305,15.510806798934937,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,355.2546501108601,22.721758502896183,0.007524462416768074,15.50788950920105,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,275.96271805973896,22.721758502896183,0.00670093297958374,15.506359577178955,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.6987611905957,22.721758502896183,0.006729646120220423,15.507226943969727,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,270.55972719001005,22.721758502896183,0.006388327106833458,15.50592303276062,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,274.9530923171854,22.721758502896183,0.006693142931908369,15.505582571029663,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.65825280287817,22.721758502896183,0.007384669966995716,15.508015155792236,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,279.2898691118641,22.721758502896183,0.006966327782720327,15.516033411026001,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,278.9307516524431,22.721758502896183,0.006539669819176197,15.505690813064575,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,327.59327152359435,22.721758502896183,0.007995247840881348,15.509225845336914,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,325.21139113746653,22.721758502896183,0.00803215429186821,15.506844997406006,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,250.42319146377176,22.721758502896183,0.006236654706299305,15.508023500442505,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,211.08412033550871,22.721758502896183,0.005021296441555023,15.505549192428589,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,250.72756782337683,22.721758502896183,0.005635804031044245,15.50844693183899,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,198.71280042043173,22.721758502896183,0.004008677788078785,15.507551431655884,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,209.44145984981594,22.721758502896183,0.005079105496406555,15.507417917251587,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,226.86161834839356,22.721758502896183,0.005426682531833649,15.511072158813477,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,189.91716344544847,22.721758502896183,0.004743461962789297,15.5061674118042,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,202.5918295578146,22.721758502896183,0.0049155885353684425,15.506155729293823,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,264.572391127008,22.721758502896183,0.005391751416027546,15.504180669784546,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,207.65479103915663,22.721758502896183,0.005040151532739401,15.504462718963623,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,166.84422978371822,22.721758502896183,0.0038002552464604378,15.504769802093506,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,159.51056047105087,22.721758502896183,0.003844102844595909,15.505759716033936,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,149.3485935931225,22.721758502896183,0.003654880216345191,15.508366346359253,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,143.219054603832,22.721758502896183,0.003291020169854164,15.50501561164856,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,155.37369791666666,22.721758502896183,0.004016187973320484,15.504663705825806,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,188.05365864499666,22.721758502896183,0.00455012870952487,15.504524230957031,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,314.4568312311747,22.721758502896183,0.006599975749850273,15.503922939300537,0.001,3,128,3,1,cuda,0.7,2000,True,100,45
