model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,input_scale,weight_scale
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,157.06119007279116,2.848416466513992,0.0028851190581917763,26.170161485671997,0.001,3,256,4,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,196.7368157525937,2.848416466513992,0.002575739985331893,52.319987058639526,0.001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,258.9014717725067,2.848416466513992,0.0029113267082720995,52.337127923965454,0.001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,179.10580603664658,2.848416466513992,0.0025694260839372873,52.346747159957886,0.001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,134.37792838018743,2.848416466513992,0.002585585927590728,52.34761595726013,0.001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,151.24024744812584,2.848416466513992,0.0026541738770902157,52.339959144592285,0.001,3,256,4,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,205.68504486696787,2.848416466513992,0.0025207262951880693,104.6306312084198,0.001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,269.81805084923025,2.848416466513992,0.002797342836856842,104.69592595100403,0.001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,181.17343462391233,2.848416466513992,0.0025027303490787745,104.70101594924927,0.001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,133.98954803589356,2.848416466513992,0.002490639453753829,104.64153361320496,0.001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,148.6416996109438,2.848416466513992,0.002607142785564065,104.71700024604797,0.001,3,256,4,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1808.5377682605422,302.4626334519573,0.03340236470103264,0.4107334613800049,0.0001,3,32,2,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0041219565762,302.4626334519573,0.07122307270765305,0.3817603588104248,0.0001,3,32,2,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1603.0916844461178,302.4626334519573,0.03053816221654415,0.38123440742492676,0.0001,3,32,2,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2000.6907486717705,302.4626334519573,0.03601977601647377,0.3814394474029541,0.0001,3,32,2,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2090.249173778447,302.4626334519573,0.037859946489334106,0.3811047077178955,0.0001,3,32,2,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1653.4724823774263,302.4626334519573,0.03050594963133335,1.9007079601287842,0.0001,3,32,2,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.2339056747824,302.4626334519573,0.03108641877770424,1.8979840278625488,0.0001,3,32,2,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1529.07667780497,302.4626334519573,0.027837231755256653,1.8979785442352295,0.0001,3,32,2,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,302.4626334519573,0.03901957347989082,1.904808759689331,0.0001,3,32,2,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.718125104585,302.4626334519573,0.03268369287252426,1.8977599143981934,0.0001,3,32,2,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.7785503995146,302.4626334519573,0.028611980378627777,3.7986981868743896,0.0001,3,32,2,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.9975527108434,302.4626334519573,0.03986196219921112,3.794281005859375,0.0001,3,32,2,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.6088076263386,302.4626334519573,0.027084121480584145,3.7943825721740723,0.0001,3,32,2,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.6528941285978,302.4626334519573,0.02696695178747177,3.796205520629883,0.0001,3,32,2,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1390.7476285349733,302.4626334519573,0.027599725872278214,3.796290397644043,0.0001,3,32,2,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1610.972156856593,302.4626334519573,0.02656034752726555,7.599504232406616,0.0001,3,32,2,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1857.739829108099,302.4626334519573,0.02846098132431507,7.5893778800964355,0.0001,3,32,2,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1518.5471142382028,302.4626334519573,0.025864658877253532,7.586680889129639,0.0001,3,32,2,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1408.205872971051,302.4626334519573,0.025754831731319427,7.600856781005859,0.0001,3,32,2,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1376.1070832810408,302.4626334519573,0.026208780705928802,7.5943520069122314,0.0001,3,32,2,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8669286521085,206.0134661998384,0.033028971403837204,0.5302882194519043,0.0001,3,32,3,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1922.8779388386881,206.0134661998384,0.03226470574736595,0.5302512645721436,0.0001,3,32,3,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,206.0134661998384,0.05874580517411232,0.529552698135376,0.0001,3,32,3,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1553.659195375251,206.0134661998384,0.031516287475824356,0.5297801494598389,0.0001,3,32,3,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1392.2186140394913,206.0134661998384,0.03451376035809517,0.5314407348632812,0.0001,3,32,3,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,206.0134661998384,0.029795899987220764,2.6669201850891113,0.0001,3,32,3,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,206.0134661998384,0.038939353078603745,2.6418771743774414,0.0001,3,32,3,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,206.0134661998384,0.03612733259797096,2.6390252113342285,0.0001,3,32,3,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,206.0134661998384,0.050500523298978806,2.639202356338501,0.0001,3,32,3,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1392.5651224690428,206.0134661998384,0.028673436492681503,2.6392579078674316,0.0001,3,32,3,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1590.3393940344713,206.0134661998384,0.02631409280002117,5.280277490615845,0.0001,3,32,3,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1879.1104339231927,206.0134661998384,0.031144097447395325,5.277548313140869,0.0001,3,32,3,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1521.8878038194443,206.0134661998384,0.029064659029245377,5.276777982711792,0.0001,3,32,3,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1415.1090978497323,206.0134661998384,0.025797825306653976,5.277965545654297,0.0001,3,32,3,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1376.256920912818,206.0134661998384,0.03436824306845665,5.281358480453491,0.0001,3,32,3,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1465.8045855296184,206.0134661998384,0.024557769298553467,10.601970672607422,0.0001,3,32,3,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1718.9933562374497,206.0134661998384,0.02672399953007698,10.553961277008057,0.0001,3,32,3,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1426.9184093143408,206.0134661998384,0.024962592869997025,10.556212186813354,0.0001,3,32,3,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1362.6568539784137,206.0134661998384,0.02622860111296177,10.570882320404053,0.0001,3,32,3,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1260.3509206095214,206.0134661998384,0.024431461468338966,10.551535606384277,0.0001,3,32,3,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1953.4193022088352,156.20338983050848,0.03649422153830528,0.6789169311523438,0.0001,3,32,4,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,156.20338983050848,0.04552137479186058,0.6785502433776855,0.0001,3,32,4,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,156.20338983050848,0.03996836394071579,0.6780836582183838,0.0001,3,32,4,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,156.20338983050848,0.06831839680671692,0.678382158279419,0.0001,3,32,4,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,156.20338983050848,0.034962911158800125,0.6778669357299805,0.0001,3,32,4,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.84581947582,156.20338983050848,0.03253154829144478,3.3789894580841064,0.0001,3,32,4,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,156.20338983050848,0.05041469261050224,3.384434700012207,0.0001,3,32,4,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1526.1936352179553,156.20338983050848,0.026700662449002266,3.3724710941314697,0.0001,3,32,4,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,156.20338983050848,0.050054918974637985,3.3722143173217773,0.0001,3,32,4,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.645950991466,156.20338983050848,0.0348161943256855,3.371943950653076,0.0001,3,32,4,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1522.26597928171,156.20338983050848,0.026056814938783646,6.746091604232788,0.0001,3,32,4,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1795.1231867574465,156.20338983050848,0.028184818103909492,6.759878635406494,0.0001,3,32,4,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1442.7471317561915,156.20338983050848,0.02535138465464115,6.74389386177063,0.0001,3,32,4,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1317.9455452016398,156.20338983050848,0.024113602936267853,6.745381593704224,0.0001,3,32,4,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1292.9927326493473,156.20338983050848,0.02487204037606716,6.750510931015015,0.0001,3,32,4,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1361.9591216428212,156.20338983050848,0.023255249485373497,13.490608930587769,0.0001,3,32,4,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1580.864732366968,156.20338983050848,0.02483011968433857,13.491241216659546,0.0001,3,32,4,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1302.2726374246988,156.20338983050848,0.022777413949370384,13.484280586242676,0.0001,3,32,4,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1177.4161515855087,156.20338983050848,0.022239841520786285,13.48656964302063,0.0001,3,32,4,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1160.8587108852075,156.20338983050848,0.02285160683095455,13.487056016921997,0.0001,3,32,4,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1632.0209706011547,83.57128810226155,0.03150790184736252,0.5973145961761475,0.0001,3,64,2,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.040296603079,83.57128810226155,0.055604662746191025,0.5977330207824707,0.0001,3,64,2,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1530.2250381735275,83.57128810226155,0.03174912929534912,0.5970559120178223,0.0001,3,64,2,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1521.0372479501339,83.57128810226155,0.030240746214985847,0.5997481346130371,0.0001,3,64,2,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1393.3296833165998,83.57128810226155,0.03329447656869888,0.5978379249572754,0.0001,3,64,2,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1621.7597773908133,83.57128810226155,0.032623689621686935,2.9728357791900635,0.0001,3,64,2,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1856.5233839001842,83.57128810226155,0.028521588072180748,2.9731719493865967,0.0001,3,64,2,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1486.3039658634539,83.57128810226155,0.026282899081707,2.973145008087158,0.0001,3,64,2,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.4329479375838,83.57128810226155,0.03548859432339668,2.972248077392578,0.0001,3,64,2,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.2447890520416,83.57128810226155,0.03567462041974068,3.0251264572143555,0.0001,3,64,2,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1406.7083359479584,83.57128810226155,0.023440144956111908,5.9419920444488525,0.0001,3,64,2,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1607.013656187249,83.57128810226155,0.024974260479211807,5.9432008266448975,0.0001,3,64,2,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1333.491392653949,83.57128810226155,0.023079972714185715,5.941288471221924,0.0001,3,64,2,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1211.7193474418507,83.57128810226155,0.022563019767403603,5.9426188468933105,0.0001,3,64,2,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1216.9315347326808,83.57128810226155,0.024306830018758774,5.949091911315918,0.0001,3,64,2,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1190.526297899933,83.57128810226155,0.020461108535528183,11.879714965820312,0.0001,3,64,2,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1414.340594147423,83.57128810226155,0.022054729983210564,11.883670091629028,0.0001,3,64,2,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1107.5901130563923,83.57128810226155,0.01999123953282833,11.886229276657104,0.0001,3,64,2,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1017.481335498243,83.57128810226155,0.019703848287463188,11.881405591964722,0.0001,3,64,2,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,996.6220742344377,83.57128810226155,0.020412901416420937,11.883115291595459,0.0001,3,64,2,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,56.373203625912005,0.0517989918589592,0.830350399017334,0.0001,3,64,3,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.3859265185743,56.373203625912005,0.030573580414056778,0.830120325088501,0.0001,3,64,3,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1526.6245881965363,56.373203625912005,0.02770034223794937,0.8286857604980469,0.0001,3,64,3,1,cuda,100,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,56.373203625912005,0.039836280047893524,0.830087423324585,0.0001,3,64,3,1,cuda,100,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1468.0698301016566,56.373203625912005,0.03141028434038162,0.8298840522766113,0.0001,3,64,3,1,cuda,100,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1547.0609756735275,56.373203625912005,0.029546739533543587,4.1340858936309814,0.0001,3,64,3,1,cuda,500,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1791.5591415139725,56.373203625912005,0.029050175100564957,4.1450581550598145,0.0001,3,64,3,1,cuda,500,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1479.5684613453816,56.373203625912005,0.03375370800495148,4.135149240493774,0.0001,3,64,3,1,cuda,500,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1293.8621582684907,56.373203625912005,0.023368526250123978,4.133901834487915,0.0001,3,64,3,1,cuda,500,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1283.1552302961848,56.373203625912005,0.02429843135178089,4.133795261383057,0.0001,3,64,3,1,cuda,500,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1112.449686767905,56.373203625912005,0.019156765192747116,8.261794090270996,0.0001,3,64,3,1,cuda,1000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1507.257021575887,56.373203625912005,0.026374926790595055,8.2619149684906,0.0001,3,64,3,1,cuda,1000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1034.7857157797857,56.373203625912005,0.018643945455551147,8.261492729187012,0.0001,3,64,3,1,cuda,1000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,954.7918261588019,56.373203625912005,0.018571259453892708,8.263944625854492,0.0001,3,64,3,1,cuda,1000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1068.1698355923695,56.373203625912005,0.02299920842051506,8.263334512710571,0.0001,3,64,3,1,cuda,1000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,940.819078396921,56.373203625912005,0.01613798923790455,16.521358728408813,0.0001,3,64,3,1,cuda,2000,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1116.765251108601,56.373203625912005,0.01777680404484272,16.519084215164185,0.0001,3,64,3,1,cuda,2000,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,892.9676780036814,56.373203625912005,0.016118187457323074,16.51837396621704,0.0001,3,64,3,1,cuda,2000,256.0,1.0
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,863.2853941808902,56.373203625912005,0.016985179856419563,16.52314019203186,0.0001,3,64,3,1,cuda,2000,256.0,1.0
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,820.6316751380522,56.373203625912005,0.017139092087745667,16.52229380607605,0.0001,3,64,3,1,cuda,2000,256.0,1.0
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,42.53144286905755,0.03579161316156387,1.0609307289123535,0.0001,3,64,4,1,cuda,100,256.0,1.0
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,42.53144286905755,0.030896367505192757,1.0608854293823242,0.0001,3,64,4,1,cuda,100,256.0,1.0
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,42.53144286905755,0.04660120978951454,1.0609548091888428,0.0001,3,64,4,1,cuda,100,256.0,1.0
