model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,736.7305667984438,22.721758502896183,0.0082257455214858,3.6748433113098153,0.001,128,3,2000,0.1,1,True,100,45,31.524428597504013
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,467.3424361508534,22.721758502896183,0.0087491050362586,3.649752140045166,0.001,128,3,2000,0.1,1,True,100,45,33.50116330658714
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,435.9162457120147,22.721758502896183,0.0046761836856603,3.629039764404297,0.001,128,3,2000,0.1,1,True,100,45,33.80348494175627
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,342.93325254141564,22.721758502896183,0.0051381783559918,3.6359400749206543,0.001,128,3,2000,0.1,1,True,100,45,34.845419502223756
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,358.7375230087015,22.721758502896183,0.0074227629229426,3.64665961265564,0.001,128,3,2000,0.1,1,True,100,45,34.64974743645814
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,384.1494166771252,22.721758502896183,0.0040526096709072,3.625432014465332,0.001,128,3,2000,0.1,1,True,100,45,34.35251370709588
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,313.4185204359103,22.721758502896183,0.007465077098459,3.644960641860962,0.001,128,3,2000,0.1,1,True,100,45,35.236268926732336
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,317.9985541122825,22.721758502896183,0.004533237311989,3.638275623321533,0.001,128,3,2000,0.1,1,True,100,45,35.17326403444559
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,577.7582046937752,22.721758502896183,0.0052334801293909,3.619917392730713,0.001,128,3,2000,0.1,1,True,100,45,32.58005427194166
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,657.7483606300201,22.721758502896183,0.0097042778506875,3.628286600112915,0.001,128,3,2000,0.1,1,True,100,45,32.016917744422244
