model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,sample_fraction,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.3602469774933,22.721758502896183,0.0067012785002589,5.934680938720703,0.001,128,3,0.5,1000,True,100,45,35.583126823302365
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,298.64580849439426,22.721758502896183,0.0069785607047379,5.934263467788696,0.001,128,3,0.5,1000,True,100,45,35.445951249812694
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,283.4473035370649,22.721758502896183,0.006554146297276,5.934049129486084,0.001,128,3,0.5,1000,True,100,45,35.672792189078855
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,265.5925106676707,22.721758502896183,0.0063519631512463,6.896230936050415,0.001,128,3,0.6,1000,True,100,45,35.95535724387233
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.86862554384203,22.721758502896183,0.0065835588611662,6.863605499267578,0.001,128,3,0.6,1000,True,100,45,35.53078699731468
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,282.5075013596051,22.721758502896183,0.0066577913239598,6.865824937820435,0.001,128,3,0.6,1000,True,100,45,35.68721564732584
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,288.33559629141564,22.721758502896183,0.0069063236005604,6.865589141845703,0.001,128,3,0.6,1000,True,100,45,35.59853287514361
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,284.16832564633535,22.721758502896183,0.0066314688883721,6.867530345916748,0.001,128,3,0.6,1000,True,100,45,35.66175880396014
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,317.8247769724732,22.721758502896183,0.0069653056561946,6.86855673789978,0.001,128,3,0.6,1000,True,100,45,35.17563797862441
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,283.38421263177713,22.721758502896183,0.0066517530940473,6.8938963413238525,0.001,128,3,0.6,1000,True,100,45,35.673758967790214
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,293.2985614332329,22.721758502896183,0.0067161689512431,6.864566087722778,0.001,128,3,0.6,1000,True,100,45,35.52441615902941
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,299.68115822665663,22.721758502896183,0.0068631125614047,6.912817716598511,0.001,128,3,0.6,1000,True,100,45,35.43092110243957
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,304.7001730881861,22.721758502896183,0.0070226024836301,6.8745598793029785,0.001,128,3,0.6,1000,True,100,45,35.3587884783873
