model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.9425200803213,22.721758502896183,0.0040733614005148,5.074513673782349,0.001,128,3,1000,0.4,1,True,100,45,35.57439639441239
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,401.0424405957162,22.721758502896183,0.0044109104201197,5.058792352676392,0.001,128,3,1000,0.4,1,True,100,45,34.165612141987296
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,466.8577225568943,22.721758502896183,0.0076881852000951,5.0685107707977295,0.001,128,3,1000,0.4,1,True,100,45,33.505670016548336
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,470.45577230798193,22.721758502896183,0.0075834421440958,5.072197198867798,0.001,128,3,1000,0.4,1,True,100,45,33.47232747242773
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,306.3743764118976,22.721758502896183,0.0043141641654074,5.0724711418151855,0.001,128,3,1000,0.4,1,True,100,45,35.33499108460109
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,388.0276078271419,22.721758502896183,0.0044565736316144,5.063782453536987,0.001,128,3,1000,0.4,1,True,100,45,34.30888922398557
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,356.4331531856593,22.721758502896183,0.0046531185507774,5.065568208694458,0.001,128,3,1000,0.4,1,True,100,45,34.67773456163333
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,400.14492082915,22.721758502896183,0.0043724933639168,5.064213514328003,0.001,128,3,1000,0.4,1,True,100,45,34.17534240144566
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,375.5895783655455,22.721758502896183,0.0047962088137865,5.062849283218384,0.001,128,3,1000,0.4,1,True,100,45,34.45038015548758
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,408.2359947602912,22.721758502896183,0.0042891772463917,5.066282510757446,0.001,128,3,1000,0.4,1,True,100,45,34.0884025432386
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,501.2867550932898,22.721758502896183,0.0080544613301754,5.950085878372192,0.001,128,3,1000,0.5,1,True,100,45,33.196653188515995
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,478.1856148552544,22.721758502896183,0.0074042724445462,5.980038404464722,0.001,128,3,1000,0.5,1,True,100,45,33.40155041569
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,502.4539878263052,22.721758502896183,0.0082482816651463,5.969752788543701,0.001,128,3,1000,0.5,1,True,100,45,33.186552513274414
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,459.3896079108099,22.721758502896183,0.0076030981726944,5.968473434448242,0.001,128,3,1000,0.5,1,True,100,45,33.57570382196368
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,415.8634224397591,22.721758502896183,0.0069611687213182,5.978854179382324,0.001,128,3,1000,0.5,1,True,100,45,34.00800825399417
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,431.46076493473896,22.721758502896183,0.0069288741797208,5.9755332469940186,0.001,128,3,1000,0.5,1,True,100,45,33.848102396708256
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,277.50979438587683,22.721758502896183,0.0041016894392669,5.976197242736816,0.001,128,3,1000,0.5,1,True,100,45,35.76473233118574
