model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,outermost_linear,original_psnr
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,429.49417853706495,5.757182102133744,0.0115739190950989,5.550593614578247,0.001,256,3,1000,0.1,100,True,33.86794267087287
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,441.8594299071285,5.757182102133744,0.012009609490633,5.563812732696533,0.001,256,3,1000,0.1,100,True,33.74467420878288
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,462.9964519536479,5.757182102133744,0.0122105237096548,5.811262607574463,0.001,256,3,1000,0.1,100,True,33.541738858330596
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11829.49872014098,5.757182102133744,0.1800013482570648,5.75876259803772,0.001,256,3,1000,0.1,100,False,19.467852071560003
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14284.506909147003,5.757182102133744,0.2331574261188507,5.955944299697876,0.001,256,3,1000,0.1,100,False,18.64886295321172
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30966.215366675035,5.757182102133744,0.4459863007068634,5.553172826766968,0.001,256,3,1000,0.1,100,False,15.288634188318923
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13554.812926183902,5.757182102133744,0.2238195091485977,5.613694190979004,0.001,256,3,1000,0.1,100,False,18.876580206304958
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14125.327483109522,5.757182102133744,0.2251878976821899,5.768159627914429,0.001,256,3,1000,0.1,100,False,18.6975302342898
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,539.130812311747,5.757182102133744,0.0144278313964605,5.690182685852051,0.001,256,3,1000,0.1,500,True,32.88057395505385
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,575.0987373975067,5.757182102133744,0.0153097081929445,5.840646266937256,0.001,256,3,1000,0.1,500,True,32.600091346416264
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,521.2372746193106,5.757182102133744,0.0145661523565649,5.491870880126953,0.001,256,3,1000,0.1,500,True,33.027160834329024
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,512.0045233015395,5.757182102133744,0.0139066884294152,5.477316856384277,0.001,256,3,1000,0.1,500,True,33.10477751001765
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,501.6113764955656,5.757182102133744,0.013931157067418,5.701642036437988,0.001,256,3,1000,0.1,500,True,33.19384171077566
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,16715.44096568566,5.757182102133744,0.3007886111736297,5.718953609466553,0.001,256,3,1000,0.1,500,False,17.966337106779946
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,18834.9214801916,5.757182102133744,0.2974469661712646,5.88789963722229,0.001,256,3,1000,0.1,500,False,17.447877347290294
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7300.382528813169,5.757182102133744,0.1045715659856796,5.467644691467285,0.001,256,3,1000,0.1,500,False,21.564059316877064
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3336.4689304091366,5.757182102133744,0.0534037500619888,5.472293853759766,0.001,256,3,1000,0.1,500,False,24.964644637627337
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12403.98141524431,5.757182102133744,0.2016883045434951,5.726845264434815,0.001,256,3,1000,0.1,500,False,19.261904419001958
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,554.5514152966031,5.757182102133744,0.0148701956495642,5.678244829177856,0.001,256,3,1000,0.1,1000,True,32.75809730753629
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,597.3763399953982,5.757182102133744,0.0160435028374195,5.923824787139893,0.001,256,3,1000,0.1,1000,True,32.4350353105627
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,538.6359644306392,5.757182102133744,0.0149036776274442,5.467265844345093,0.001,256,3,1000,0.1,1000,True,32.88456201116926
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,536.6584462851406,5.757182102133744,0.0145777184516191,5.466681957244873,0.001,256,3,1000,0.1,1000,True,32.900535798033715
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,538.2505320762216,5.757182102133744,0.015326983295381,5.669987678527832,0.001,256,3,1000,0.1,1000,True,32.887670809586936
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,16127.40856786521,5.757182102133744,0.2452875077724456,5.687983512878418,0.001,256,3,1000,0.1,1000,False,18.12186960367127
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,17765.803500460173,5.757182102133744,0.2664777338504791,5.869324207305908,0.001,256,3,1000,0.1,1000,False,17.70166694502972
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,19577.052742218875,5.757182102133744,0.3096389770507812,5.460271596908569,0.001,256,3,1000,0.1,1000,False,17.280042379156185
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10087.423288204904,5.757182102133744,0.1521773189306259,5.45479154586792,0.001,256,3,1000,0.1,1000,False,20.159713037022406
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31975.74593687249,5.757182102133744,0.3089186251163482,5.693207263946533,0.001,256,3,1000,0.1,1000,False,15.149308641859413
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,240.17458505898597,5.757182102133744,0.0046780849806964,13.97056269645691,0.001,256,3,1000,0.5,1,True,36.39224499707737
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,237.40769458040492,5.757182102133744,0.0047713206149637,14.136239767074583,0.001,256,3,1000,0.5,1,True,36.4425675807583
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.46361487617136,5.757182102133744,0.0046612424775958,13.903271198272703,0.001,256,3,1000,0.5,1,True,36.863776069508454
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.81040045599065,5.757182102133744,0.0047632781788706,13.93599534034729,0.001,256,3,1000,0.5,1,True,36.71816089575883
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,203.4721751589692,5.757182102133744,0.0045711970888078,14.048267602920532,0.001,256,3,1000,0.5,1,True,37.11246520960829
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29459.40638334588,5.757182102133744,0.4370166957378387,13.998441696166992,0.001,256,3,1000,0.5,1,False,15.505275573478727
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,14245.8157931204,5.757182102133744,0.2389684915542602,14.079243421554564,0.001,256,3,1000,0.5,1,False,18.660642244084457
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12581.435852786144,5.757182102133744,0.236051544547081,13.907071590423584,0.001,256,3,1000,0.5,1,False,19.2002134109525
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10105.896503984688,5.757182102133744,0.1576727628707885,13.940788507461548,0.001,256,3,1000,0.5,1,False,20.1517670251761
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8502.493147067436,5.757182102133744,0.140464037656784,13.986554145812988,0.001,256,3,1000,0.5,1,False,20.90205258199613
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,214.379389955656,5.757182102133744,0.0040632290765643,15.029321670532228,0.001,256,3,1000,0.5,10,True,36.88568518020494
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,313.6459732157798,5.757182102133744,0.0055437330156564,15.12167739868164,0.001,256,3,1000,0.5,10,True,35.233118326035815
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,206.65397004685408,5.757182102133744,0.0042937761172652,14.989203214645386,0.001,256,3,1000,0.5,10,True,37.04507795801287
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.0178095193273,5.757182102133744,0.004572297912091,15.05632996559143,0.001,256,3,1000,0.5,10,True,36.872771155694366
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.3740090570616,5.757182102133744,0.0044499961659312,15.060685634613035,0.001,256,3,1000,0.5,10,True,37.135968135633064
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8261.357096354166,5.757182102133744,0.1408707946538925,15.030481815338137,0.001,256,3,1000,0.5,10,False,21.027001538623765
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5815.939408676372,5.757182102133744,0.084292784333229,15.163368463516235,0.001,256,3,1000,0.5,10,False,22.55131675437184
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13260.997802407546,5.757182102133744,0.2273571044206619,15.014037370681764,0.001,256,3,1000,0.5,10,False,18.971753456805203
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9301.604645143072,5.757182102133744,0.1761606484651565,15.051313638687134,0.001,256,3,1000,0.5,10,False,20.511936724264316
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11608.320427543507,5.757182102133744,0.1902526319026947,15.07963800430298,0.001,256,3,1000,0.5,10,False,19.549821612263365
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,213.22512314884537,5.757182102133744,0.0041118375957012,14.037047386169434,0.001,256,3,1000,0.5,100,True,36.90913174856721
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,266.8807038048025,5.757182102133744,0.00513416249305,14.133009672164915,0.001,256,3,1000,0.5,100,True,35.93434374507665
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,190.213562583668,5.757182102133744,0.0041467188857495,13.992441177368164,0.001,256,3,1000,0.5,100,True,37.40510069050801
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.26913644159973,5.757182102133744,0.0049916137941181,14.010096311569214,0.001,256,3,1000,0.5,100,True,36.372497789942
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,205.1798718310743,5.757182102133744,0.004415709991008,14.036113739013672,0.001,256,3,1000,0.5,100,True,37.07616794576117
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8043.923978465947,5.757182102133744,0.1370547115802765,14.041069269180298,0.001,256,3,1000,0.5,100,False,21.142835912542154
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,22541.63523625753,5.757182102133744,0.3214919865131378,14.176922082901,0.001,256,3,1000,0.5,100,False,16.667661309201975
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9071.294703553798,5.757182102133744,0.1751474440097808,14.007773637771606,0.001,256,3,1000,0.5,100,False,20.620822724587896
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8392.441611498076,5.757182102133744,0.1358507424592971,14.043970823287964,0.001,256,3,1000,0.5,100,False,20.95863220341517
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9673.849345297858,5.757182102133744,0.1576946377754211,14.073120832443236,0.001,256,3,1000,0.5,100,False,20.341522291026294
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,217.8532306308568,5.757182102133744,0.0041823890060186,13.947266578674316,0.001,256,3,1000,0.5,500,True,36.81587544124645
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,265.84882760207495,5.757182102133744,0.0048077530227601,14.08550190925598,0.001,256,3,1000,0.5,500,True,35.95116799358841
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,197.5083733370984,5.757182102133744,0.0043524610809981,13.98463487625122,0.001,256,3,1000,0.5,500,True,37.24166036566578
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,180.34254727242305,5.757182102133744,0.0042692450806498,14.00764012336731,0.001,256,3,1000,0.5,500,True,37.63653349134273
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,195.0484280873494,5.757182102133744,0.0043387599289417,13.981761932373049,0.001,256,3,1000,0.5,500,True,37.29609094123079
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,622.2311733914826,5.757182102133744,0.0122351050376892,13.971732139587402,0.001,256,3,1000,0.5,500,False,32.25799783568234
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9316.091556329484,5.757182102133744,0.1662292331457138,14.065171480178831,0.001,256,3,1000,0.5,500,False,20.50517800740719
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29461.239589869896,5.757182102133744,0.435749739408493,13.971107482910156,0.001,256,3,1000,0.5,500,False,15.505005328146318
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7001.348264150352,5.757182102133744,0.111113429069519,13.969610691070557,0.001,256,3,1000,0.5,500,False,21.745698677103547
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10534.32686475067,5.757182102133744,0.1993720233440399,14.016133785247805,0.001,256,3,1000,0.5,500,False,19.971447590141693
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,228.38392763763383,5.757182102133744,0.0043806158937513,13.974225044250488,0.001,256,3,1000,0.5,1000,True,36.61086011294384
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,257.664539669093,5.757182102133744,0.0049285385757684,14.105246305465698,0.001,256,3,1000,0.5,1000,True,36.08696894615473
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.43947142737616,5.757182102133744,0.004642498679459,13.982455968856812,0.001,256,3,1000,0.5,1000,True,36.72539694354884
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,187.21223958333331,5.757182102133744,0.0045320112258195,13.926856756210327,0.001,256,3,1000,0.5,1000,True,37.47417310082219
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,192.5310578250502,5.757182102133744,0.004476660862565,13.966620683670044,0.001,256,3,1000,0.5,1000,True,37.35250751784575
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7372.740813514474,5.757182102133744,0.1172775775194168,14.05979299545288,0.001,256,3,1000,0.5,1000,False,21.52122582087508
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,4208.948367689508,5.757182102133744,0.0599479228258132,14.065282821655272,0.001,256,3,1000,0.5,1000,False,23.95577950594518
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6817.659169228999,5.757182102133744,0.0989038050174713,13.93273663520813,0.001,256,3,1000,0.5,1000,False,21.86116262731214
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6276.209312510458,5.757182102133744,0.1079272255301475,14.24690079689026,0.001,256,3,1000,0.5,1000,False,22.220541298253508
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6562.983814162902,5.757182102133744,0.0820402801036834,13.962846517562866,0.001,256,3,1000,0.5,1000,False,22.026502155795562
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,188.29158169134877,5.757182102133744,0.0033976263366639,24.48245501518249,0.001,256,3,1000,1.0,1,True,37.44920645142997
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,248.0856812667336,5.757182102133744,0.0040414142422378,24.507248878479004,0.001,256,3,1000,1.0,1,True,36.25149849897136
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,165.52097713771752,5.757182102133744,0.0036767057608813,24.66467761993408,0.001,256,3,1000,1.0,1,True,38.008985072847004
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,200.2387531898427,5.757182102133744,0.0044672330841422,24.45997428894043,0.001,256,3,1000,1.0,1,True,37.182034163441955
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,165.1272485776439,5.757182102133744,0.0036409082822501,24.586259841918945,0.001,256,3,1000,1.0,1,True,38.01932804211341
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10156.766005427962,5.757182102133744,0.1777209490537643,24.4926860332489,0.001,256,3,1000,1.0,1,False,20.1299610160426
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9742.757647778615,5.757182102133744,0.1608011424541473,24.628645420074463,0.001,256,3,1000,1.0,1,False,20.31069649208292
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,13203.934604302627,5.757182102133744,0.2707561552524566,24.62406325340271,0.001,256,3,1000,1.0,1,False,18.990481840525327
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7087.325966626924,5.757182102133744,0.1162056475877761,24.5519814491272,0.001,256,3,1000,1.0,1,False,21.692691410864533
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12996.929172418842,5.757182102133744,0.2601797878742218,24.55266666412353,0.001,256,3,1000,1.0,1,False,19.059107965381877
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,205.88882613788488,5.757182102133744,0.0036817207001149,25.55051827430725,0.001,256,3,1000,1.0,10,True,37.06118771252207
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,236.7517517988621,5.757182102133744,0.0042942282743752,25.431177616119385,0.001,256,3,1000,1.0,10,True,36.45458347601749
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,191.45084504685408,5.757182102133744,0.0036715590395033,25.52233958244324,0.001,256,3,1000,1.0,10,True,37.37694261142272
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,174.7473187018909,5.757182102133744,0.0039065075106918,25.477842807769772,0.001,256,3,1000,1.0,10,True,37.77341028051269
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,182.7029171372992,5.757182102133744,0.0038351281546056,25.44631838798523,0.001,256,3,1000,1.0,10,True,37.58006067169791
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,5100.765638073126,5.757182102133744,0.0886908248066902,25.455143451690677,0.001,256,3,1000,1.0,10,False,23.121161790547298
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12161.215246402277,5.757182102133744,0.2175666540861129,25.494781970977783,0.001,256,3,1000,1.0,10,False,19.347745734655682
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,7785.603136504351,5.757182102133744,0.1317517608404159,25.52289390563965,0.001,256,3,1000,1.0,10,False,21.28459286556663
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,20950.14007854334,5.757182102133744,0.3359287679195404,25.54269027709961,0.001,256,3,1000,1.0,10,False,16.985646176397147
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11161.749309738956,5.757182102133744,0.2227606624364853,25.456403255462646,0.001,256,3,1000,1.0,10,False,19.72019284628704
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,246.35576681726909,5.757182102133744,0.0040154480375349,24.559864282608032,0.001,256,3,1000,1.0,100,True,36.28188815857787
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,238.3572519243641,5.757182102133744,0.0042893947102129,24.57118034362793,0.001,256,3,1000,1.0,100,True,36.42523179066549
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,181.19271486989624,5.757182102133744,0.0036761802621185,24.630211353302,0.001,256,3,1000,1.0,100,True,37.61610816548855
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,155.3255953501506,5.757182102133744,0.0036973184905946,24.597311973571777,0.001,256,3,1000,1.0,100,True,38.28508521863945
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,167.6393359897925,5.757182102133744,0.0035942692775279,24.59840440750122,0.001,256,3,1000,1.0,100,True,37.95375616818479
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8533.395999362032,5.757182102133744,0.1472579687833786,24.665478467941284,0.001,256,3,1000,1.0,100,False,20.8862964886898
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9135.566523908132,5.757182102133744,0.1480462998151779,24.60338068008423,0.001,256,3,1000,1.0,100,False,20.590160643387165
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,522.9149383994311,5.757182102133744,0.008562390692532,24.611770391464237,0.001,256,3,1000,1.0,100,False,33.01320500030239
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10452.443737188336,5.757182102133744,0.1921268999576568,24.70884132385254,0.001,256,3,1000,1.0,100,False,20.005337102336505
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1534.0074333793507,5.757182102133744,0.0291452873498201,24.62396788597107,0.001,256,3,1000,1.0,100,False,28.339240846770664
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,211.899702978581,5.757182102133744,0.0036087008193135,24.668243646621704,0.001,256,3,1000,1.0,500,True,36.93621200809734
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,258.9788215361445,5.757182102133744,0.0044810539111495,24.545591831207275,0.001,256,3,1000,1.0,500,True,36.06487298454395
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,189.9622252028949,5.757182102133744,0.0039106458425521,24.54714608192444,0.001,256,3,1000,1.0,500,True,37.41084300535156
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,174.03728324757364,5.757182102133744,0.0039009419269859,24.643945693969727,0.001,256,3,1000,1.0,500,True,37.79109253506307
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,221.92805728120817,5.757182102133744,0.0043624364770948,24.53107738494873,0.001,256,3,1000,1.0,500,True,36.73539337332194
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8636.331478256778,5.757182102133744,0.1543915718793869,24.58444595336914,0.001,256,3,1000,1.0,500,False,20.83422245765498
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,10007.996004852745,5.757182102133744,0.174988642334938,24.592122316360477,0.001,256,3,1000,1.0,500,False,20.194044254501065
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,9183.770503890562,5.757182102133744,0.1415797472000122,24.616798400878903,0.001,256,3,1000,1.0,500,False,20.56730526298042
