model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,original_psnr
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1303.6026606425703,336.5279366476023,0.0234042201191186,0.2870795726776123,0.001,32,3,100,True,29.04606310581526
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1204.144522098812,336.5279366476023,0.0226502176374197,0.2869138717651367,0.001,32,3,100,True,29.390729344504983
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1773.4786620440093,336.5279366476023,0.0547593161463737,0.289304256439209,0.001,32,3,100,False,27.709255812268417
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3089.925156354585,336.5279366476023,0.0408085957169532,0.289400577545166,0.001,32,3,100,False,25.298035886224696
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1745.8498368473895,336.5279366476023,0.064287818968296,0.2888755798339844,0.001,32,3,100,False,27.777446621083662
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1412.5297478978414,336.5279366476023,0.028016060590744,0.2889833450317383,0.001,32,3,100,False,28.69753945930949
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3899.5533671142903,336.5279366476023,0.0496288016438484,0.2881033420562744,0.001,32,3,100,False,24.287366805368478
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1299.6473733475568,336.5279366476023,0.0211361926048994,1.4208548069000244,0.001,32,3,500,True,29.059260153704926
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1524.941710853832,336.5279366476023,0.0231296271085739,1.4330425262451172,0.001,32,3,500,True,28.364983051750006
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1217.0218948711513,336.5279366476023,0.0206393953412771,1.4227135181427002,0.001,32,3,500,True,29.344531572780372
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1140.0651891419843,336.5279366476023,0.0206623151898384,1.4332659244537354,0.001,32,3,500,True,29.628218636804363
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1096.9779391001507,336.5279366476023,0.0208420529961586,1.4213662147521973,0.001,32,3,500,True,29.795536550332255
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2563.5861309822626,336.5279366476023,0.0442186892032623,1.4359450340270996,0.001,32,3,500,False,26.109036353846932
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1858.237351750753,336.5279366476023,0.0361886210739612,1.4313197135925293,0.001,32,3,500,False,27.506503633440587
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1468.0862120356426,336.5279366476023,0.0246119610965251,1.4315414428710938,0.001,32,3,500,False,28.529999888873277
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1322.91441678171,336.5279366476023,0.0239251628518104,1.4326114654541016,0.001,32,3,500,False,28.98219799456146
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1308.4528883764224,336.5279366476023,0.0245972573757171,1.4326064586639404,0.001,32,3,500,False,29.02993458540515
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1271.2749435240964,336.5279366476023,0.0208846814930439,2.836090326309204,0.001,32,3,1000,True,29.15512061515857
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1504.1514639286313,336.5279366476023,0.0227410849183797,2.836442708969116,0.001,32,3,1000,True,28.424599780457946
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1206.1775905706158,336.5279366476023,0.0204021669924259,2.834979295730591,0.001,32,3,1000,True,29.38340293262508
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1127.090343143407,336.5279366476023,0.0203577205538749,2.844878435134888,0.001,32,3,1000,True,29.677928199826212
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1095.4021149702978,336.5279366476023,0.0208385754376649,2.842449188232422,0.001,32,3,1000,True,29.801779736504574
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1444.157031772925,336.5279366476023,0.0233626253902912,2.856796264648437,0.001,32,3,1000,False,28.60137129546945
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2260.959852430556,336.5279366476023,0.0408028177917003,2.856411457061768,0.001,32,3,1000,False,26.654586980637795
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1418.2158634538152,336.5279366476023,0.0234889239072799,2.8562493324279785,0.001,32,3,1000,False,28.68009209900391
