model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fourier_features,scale,original_psnr
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1183.4480918465529,36.77361665304553,0.0206589791923761,5.49203896522522,0.0001,64,4,1000,64,20,29.46602335018252
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1038.393538999749,36.77361665304553,0.0204007588326931,5.490657091140747,0.0001,64,4,1000,64,20,30.03389571531025
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1161.5926780036814,36.77361665304553,0.0230820327997207,5.492493629455566,0.0001,64,4,1000,64,20,29.546976829391532
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,951.3708179070449,45.79036216701586,0.0144115779548883,9.901196241378784,0.0001,64,4,2000,32,10,30.414017229111998
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1143.1857743473895,45.79036216701586,0.0182512812316417,9.896756649017334,0.0001,64,4,2000,32,10,29.616347372536566
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1024.0338920787317,45.79036216701586,0.0142174623906612,9.900954723358154,0.0001,64,4,2000,32,10,30.094372182022838
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,855.9185518114123,45.79036216701586,0.0151439188048243,9.89892578125,0.0001,64,4,2000,32,10,30.87319109068691
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,884.1865966470046,45.79036216701586,0.0173305291682481,9.89852499961853,0.0001,64,4,2000,32,10,30.732076216018545
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1539.045367668591,45.79036216701586,0.0258019361644983,9.90403151512146,0.0001,64,4,2000,32,20,28.325001267018727
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1676.915014223561,45.79036216701586,0.0259799007326364,9.901004076004028,0.0001,64,4,2000,32,20,27.952404955760308
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1380.7127925765562,45.79036216701586,0.0240682773292064,9.899917840957642,0.0001,64,4,2000,32,20,28.79648200073556
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1308.040063901439,45.79036216701586,0.0198755338788032,9.903380870819092,0.0001,64,4,2000,32,20,29.03130502588588
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1067.695279817185,45.79036216701586,0.0207533985376358,9.897180318832396,0.0001,64,4,2000,32,20,29.913042260153727
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,573.9571776690094,36.77361665304553,0.0097924545407295,10.984177350997925,0.0001,64,4,2000,64,10,32.60872057407103
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,717.9604668674699,36.77361665304553,0.0119875567033886,10.982090711593628,0.0001,64,4,2000,64,10,31.63651017469067
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,685.1735967306727,36.77361665304553,0.0108420057222247,10.990092992782593,0.0001,64,4,2000,64,10,31.839509297554436
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,590.0310460592369,36.77361665304553,0.0106145124882459,10.983937501907349,0.0001,64,4,2000,64,10,32.488766849597255
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,605.8541039156627,36.77361665304553,0.0106000322848558,10.983190298080444,0.0001,64,4,2000,64,10,32.37383494721019
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1097.808351897172,36.77361665304553,0.0177244506776332,10.982946157455444,0.0001,64,4,2000,64,20,29.792250182870085
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1339.7482495084505,36.77361665304553,0.0217872243374586,10.981036901474,0.0001,64,4,2000,64,20,28.927283504926177
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,930.42507791583,36.77361665304553,0.0165824629366397,10.981408596038818,0.0001,64,4,2000,64,20,30.51070141271026
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,955.5818456116132,36.77361665304553,0.0173008311539888,10.987977266311646,0.0001,64,4,2000,64,20,30.394836584485553
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1017.8308167566098,36.77361665304553,0.0194430947303771,10.979766845703123,0.0001,64,4,2000,64,20,30.120759529423925
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8727971782964,30.64492608469212,0.0282347947359085,0.5514810085296631,0.0001,128,2,100,32,10,28.091995421175895
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.336965047691,30.64492608469212,0.0310325566679239,0.551567792892456,0.0001,128,2,100,32,10,27.39324123087063
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,30.64492608469212,0.0272711217403411,0.5514390468597412,0.0001,128,2,100,32,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,30.64492608469212,0.0270688813179731,0.550586462020874,0.0001,128,2,100,32,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.7629711554553,30.64492608469212,0.0281752720475196,0.5534200668334961,0.0001,128,2,100,32,10,28.7618627116822
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,30.64492608469212,0.0284931994974613,0.5517563819885254,0.0001,128,2,100,32,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,30.64492608469212,0.0304899308830499,0.550483226776123,0.0001,128,2,100,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,30.64492608469212,0.0277294348925352,0.5514090061187744,0.0001,128,2,100,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,30.64492608469212,0.0275650918483734,0.5525813102722168,0.0001,128,2,100,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,30.64492608469212,0.0280957091599702,0.5519294738769531,0.0001,128,2,100,32,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8669286521083,23.072663107411092,0.0278812367469072,0.6328482627868652,0.0001,128,2,100,64,10,28.0920111162054
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.180878461764,23.072663107411092,0.0306800063699483,0.6335175037384033,0.0001,128,2,100,64,10,27.39359664954101
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.4119904095548,23.072663107411092,0.0275143943727016,0.6322493553161621,0.0001,128,2,100,64,10,28.35511112692174
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,23.072663107411092,0.0270851626992225,0.6320066452026367,0.0001,128,2,100,64,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.9490121946117,23.072663107411092,0.0283944532275199,0.6354057788848877,0.0001,128,2,100,64,10,28.761282216305407
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8727971782964,23.072663107411092,0.028445104137063,0.6320433616638184,0.0001,128,2,100,64,20,28.091995421175895
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,23.072663107411092,0.0304305963218212,0.6319370269775391,0.0001,128,2,100,64,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,23.072663107411092,0.0272715669125318,0.6333534717559814,0.0001,128,2,100,64,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,23.072663107411092,0.0273752883076667,0.6331312656402588,0.0001,128,2,100,64,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6829139474564,23.072663107411092,0.0281417500227689,0.6331870555877686,0.0001,128,2,100,64,20,28.762112534420744
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.7601565114626,30.64492608469212,0.026494987308979,2.7455639839172363,0.0001,128,2,500,32,10,28.09229668194496
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,30.64492608469212,0.0298673324286937,2.7431719303131104,0.0001,128,2,500,32,10,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,30.64492608469212,0.0265392810106277,2.742938756942749,0.0001,128,2,500,32,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,30.64492608469212,0.0266157146543264,2.7440998554229736,0.0001,128,2,500,32,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1390.7699639704651,30.64492608469212,0.0263448655605316,2.7481558322906494,0.0001,128,2,500,32,10,28.764962459784336
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,30.64492608469212,0.027588877826929,2.743823766708374,0.0001,128,2,500,32,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,30.64492608469212,0.0304080676287412,2.7435758113861084,0.0001,128,2,500,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,30.64492608469212,0.0269965976476669,2.744717597961426,0.0001,128,2,500,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,30.64492608469212,0.0268645156174898,2.743379831314087,0.0001,128,2,500,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,30.64492608469212,0.0272830743342638,2.743047952651977,0.0001,128,2,500,32,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1599.9346997364455,23.072663107411092,0.0251076538115739,3.152301788330078,0.0001,128,2,500,64,10,28.156492911879518
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1774.2006332622154,23.072663107411092,0.0263071581721305,3.150500059127808,0.0001,128,2,500,64,10,27.70748818845359
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1233.3600338855422,23.072663107411092,0.0211476329714059,3.150964736938477,0.0001,128,2,500,64,10,29.286616774384306
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1358.761326556225,23.072663107411092,0.0236134026199579,3.151186943054199,0.0001,128,2,500,64,10,28.86608371403841
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1358.78066301665,23.072663107411092,0.0249723978340625,3.1512444019317627,0.0001,128,2,500,64,10,28.866021910260624
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1617.4679107053212,23.072663107411092,0.0261698924005031,3.1520214080810547,0.0001,128,2,500,64,20,28.109158754027646
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1901.070760908216,23.072663107411092,0.0283050183206796,3.151419878005981,0.0001,128,2,500,64,20,27.40753266462385
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,23.072663107411092,0.026656562462449,3.1523566246032715,0.0001,128,2,500,64,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1415.7932249832663,23.072663107411092,0.024986894801259,3.1514663696289062,0.0001,128,2,500,64,20,28.68751719005239
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1388.332794720549,23.072663107411092,0.0259099956601858,3.151068925857544,0.0001,128,2,500,64,20,28.77257966231297
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1250.993923611111,30.64492608469212,0.0209984425455331,5.483259916305542,0.0001,128,2,1000,32,10,29.224963485449514
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1627.687641189759,30.64492608469212,0.0249310154467821,5.4828200340271,0.0001,128,2,1000,32,10,28.081804828104836
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1527.2601826577145,30.64492608469212,0.0260181445628404,5.487257480621338,0.0001,128,2,1000,32,10,28.358385193943313
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,999.0377159680388,30.64492608469212,0.0192136447876691,5.482858896255493,0.0001,128,2,1000,32,10,30.20169664617577
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1235.9439293632863,30.64492608469212,0.0232127998024225,5.483680725097656,0.0001,128,2,1000,32,10,29.27752780053515
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8669286521083,30.64492608469212,0.0273408014327287,5.483866691589356,0.0001,128,2,1000,32,20,28.0920111162054
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1835.6658652840529,30.64492608469212,0.0274145510047674,5.484125852584839,0.0001,128,2,1000,32,20,27.559579166020505
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,30.64492608469212,0.0266006700694561,5.483602523803711,0.0001,128,2,1000,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,30.64492608469212,0.0261793881654739,5.483665943145752,0.0001,128,2,1000,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1390.169680022172,30.64492608469212,0.0263914410024881,5.484577894210815,0.0001,128,2,1000,32,20,28.766837365706376
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,907.203721134538,23.072663107411092,0.0152871701866388,6.316592693328857,0.0001,128,2,1000,64,10,30.62046725841625
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1352.5659617637216,23.072663107411092,0.0202237851917743,6.314141035079956,0.0001,128,2,1000,64,10,28.885930948543113
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,842.5611704631024,23.072663107411092,0.0149403233081102,6.310473918914795,0.0001,128,2,1000,64,10,30.941501080305933
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,806.9589961408133,23.072663107411092,0.0155197046697139,6.3085997104644775,0.0001,128,2,1000,64,10,31.129000812100813
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1171.652164648176,23.072663107411092,0.0222749877721071,6.304667949676514,0.0001,128,2,1000,64,10,29.50952849538236
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1606.838672397925,23.072663107411092,0.0258766505867242,6.308502674102783,0.0001,128,2,1000,64,20,28.13779273251076
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1612.542962213437,23.072663107411092,0.0250477045774459,6.3086254596710205,0.0001,128,2,1000,64,20,28.122402546047937
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1526.5813605986446,23.072663107411092,0.025605421513319,6.299798011779785,0.0001,128,2,1000,64,20,28.36031593380082
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1419.480679227326,23.072663107411092,0.0251005701720714,6.300225496292114,0.0001,128,2,1000,64,20,28.67622063114839
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1388.313391587182,23.072663107411092,0.026015555486083,6.299453973770142,0.0001,128,2,1000,64,20,28.772640359090214
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1072.6388209086344,30.64492608469212,0.0184919983148574,10.966554880142212,0.0001,128,2,2000,32,10,29.89298037884115
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1174.0244441306895,30.64492608469212,0.0178653243929147,10.96512484550476,0.0001,128,2,2000,32,10,29.500744094018685
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1089.8285694862784,30.64492608469212,0.0192336644977331,10.96277141571045,0.0001,128,2,2000,32,10,29.82393360167242
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,935.2942106969545,30.64492608469212,0.0181873012334108,10.964260339736938,0.0001,128,2,2000,32,10,30.48803302618125
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,808.2658720820783,30.64492608469212,0.0169806238263845,10.961599826812744,0.0001,128,2,2000,32,10,31.121973070702808
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1574.6645880396586,30.64492608469212,0.0254697930067777,10.960336685180664,0.0001,128,2,2000,32,20,28.225634878328503
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1867.9733269013557,30.64492608469212,0.0280204601585865,10.962729930877686,0.0001,128,2,2000,32,20,27.48380878191142
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1205.872789334421,30.64492608469212,0.0215686298906803,10.98107624053955,0.0001,128,2,2000,32,20,29.384500534041408
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1345.4942072979418,30.64492608469212,0.0241698697209358,10.962809562683104,0.0001,128,2,2000,32,20,28.908697164138456
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1010.6453234814256,30.64492608469212,0.0206904355436563,10.959791898727415,0.0001,128,2,2000,32,20,30.15152778022895
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,642.1936901250837,23.072663107411092,0.0112099573016166,12.592939853668211,0.0001,128,2,2000,64,10,32.12085514676625
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,971.0689032170347,23.072663107411092,0.0153673216700553,12.596657037734984,0.0001,128,2,2000,64,10,30.325015019432623
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,646.4379379497155,23.072663107411092,0.0118417926132678,12.594135761260986,0.0001,128,2,2000,64,10,32.092247125124246
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,621.5849596301874,23.072663107411092,0.0123388925567269,12.595004558563232,0.0001,128,2,2000,64,10,32.26251051385816
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,595.5799748473058,23.072663107411092,0.0124222682788968,12.594156265258787,0.0001,128,2,2000,64,10,32.44811461700919
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1315.6751105986446,23.072663107411092,0.0222735926508903,12.594947338104248,0.0001,128,2,2000,64,20,29.006028898037055
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1393.957822174113,23.072663107411092,0.021482853218913,12.593816995620728,0.0001,128,2,2000,64,20,28.755019155174107
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1038.5872591930222,23.072663107411092,0.0186572559177875,12.59450340270996,0.0001,128,2,2000,64,20,30.03308558156911
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1134.1242247636378,23.072663107411092,0.0214365888386964,12.594839334487917,0.0001,128,2,2000,64,20,29.650909217458473
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,942.742046310241,23.072663107411092,0.019392879679799,12.594135522842407,0.0001,128,2,2000,64,20,30.453586717129213
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,18.443999710655124,0.0278858393430709,0.8368728160858154,0.0001,128,3,100,32,10,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,18.443999710655124,0.0303131472319364,0.8362951278686523,0.0001,128,3,100,32,10,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,18.443999710655124,0.026876788586378,0.862957239151001,0.0001,128,3,100,32,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,18.443999710655124,0.0270197615027427,0.8359694480895996,0.0001,128,3,100,32,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,18.443999710655124,0.0277391839772462,0.8360905647277832,0.0001,128,3,100,32,10,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,18.443999710655124,0.0280602127313613,0.8375990390777588,0.0001,128,3,100,32,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,18.443999710655124,0.0304571762681007,0.8377580642700195,0.0001,128,3,100,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,18.443999710655124,0.0271680243313312,0.8375508785247803,0.0001,128,3,100,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,18.443999710655124,0.0271759126335382,0.8367331027984619,0.0001,128,3,100,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,18.443999710655124,0.0279219131916761,0.83573317527771,0.0001,128,3,100,32,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.401751736635456,0.0277779400348663,0.9218471050262452,0.0001,128,3,100,64,10,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,15.401751736635456,0.0301323439925909,0.919886589050293,0.0001,128,3,100,64,10,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,15.401751736635456,0.0271420516073703,0.9179818630218506,0.0001,128,3,100,64,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,15.401751736635456,0.0264267716556787,0.9189903736114502,0.0001,128,3,100,64,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,15.401751736635456,0.0266419351100921,0.9196286201477052,0.0001,128,3,100,64,10,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,15.401751736635456,0.0281831007450819,0.918388843536377,0.0001,128,3,100,64,20,28.092026811291618
