model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,a,s,original_psnr
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1089.8781009454483,22.721758502896183,0.0190599709749221,46.77107977867127,0.001,128,3,2000,1,1000,15,100,29.823736224294134
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1021.3392266984604,22.721758502896183,0.0190490409731864,46.76706171035767,0.001,128,3,2000,1,1000,15,100,30.105815365386825
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1520.8605110546353,22.721758502896183,0.0256522484123706,46.77541494369507,0.001,128,3,2000,1,1000,15,200,28.376621651264855
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1799.7547847640562,22.721758502896183,0.027673203498125,46.81073999404907,0.001,128,3,2000,1,1000,15,200,27.645382119296137
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1399.4521314424364,22.721758502896183,0.0242109969258308,46.85780811309815,0.001,128,3,2000,1,1000,15,200,28.73793500845901
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1335.9541813085675,22.721758502896183,0.0248068794608116,46.76539206504822,0.001,128,3,2000,1,1000,15,200,28.93959985197985
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1285.078517193775,22.721758502896183,0.0251567363739013,46.76898360252381,0.001,128,3,2000,1,1000,15,200,29.108218852692378
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,433.1194413068943,22.721758502896183,0.008374685421586,46.77627086639404,0.001,128,3,2000,1,1000,30,50,33.83143870549121
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,586.3168010584003,22.721758502896183,0.0097604924812912,46.77525281906128,0.001,128,3,2000,1,1000,30,50,32.51619209584153
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,483.5900986759538,22.721758502896183,0.0088077196851372,46.77908563613892,0.001,128,3,2000,1,1000,30,50,33.35274148502296
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,522.0215418967537,22.721758502896183,0.0101999808102846,46.76466941833496,0.001,128,3,2000,1,1000,30,50,33.020631236693234
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,443.4863411981258,22.721758502896183,0.0092686861753463,46.76406002044678,0.001,128,3,2000,1,1000,30,50,33.72871300097948
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1114.092217829652,22.721758502896183,0.0184381213039159,46.7773551940918,0.001,128,3,2000,1,1000,30,100,29.728304081654933
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1295.003931088939,22.721758502896183,0.0190791729837656,46.77600336074829,0.001,128,3,2000,1,1000,30,100,29.074804620118712
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1093.795759862366,22.721758502896183,0.0182660743594169,46.77691340446472,0.001,128,3,2000,1,1000,30,100,29.80815313283001
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,886.7350757195449,22.721758502896183,0.0164010003209114,46.76849865913391,0.001,128,3,2000,1,1000,30,100,30.719576609968804
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1056.2791465340529,22.721758502896183,0.0201874654740095,46.772836446762085,0.001,128,3,2000,1,1000,30,100,29.959728428999806
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1518.9496344754016,22.721758502896183,0.025555795058608,46.77148866653442,0.001,128,3,2000,1,1000,30,200,28.382081750570677
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1815.0829306810576,22.721758502896183,0.0278212614357471,46.768903493881226,0.001,128,3,2000,1,1000,30,200,27.608550761363567
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1451.696770153531,22.721758502896183,0.0250846426934003,46.77423572540283,0.001,128,3,2000,1,1000,30,200,28.578756381894472
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1324.1752321787149,22.721758502896183,0.0243356395512819,46.76319646835327,0.001,128,3,2000,1,1000,30,200,28.9780608833666
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1305.729839932647,22.721758502896183,0.0254150200635194,46.766512870788574,0.001,128,3,2000,1,1000,30,200,29.03898219579595
