model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,input_scale,weight_scale,original_psnr
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,196.7368157525937,2.848416466513992,0.0025757399853318,52.319987058639526,0.001,256,4,1000,256.0,1.0,37.258659108503466
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,258.9014717725067,2.848416466513992,0.002911326708272,52.337127923965454,0.001,256,4,1000,256.0,1.0,36.06617029499226
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,179.10580603664658,2.848416466513992,0.0025694260839372,52.346747159957886,0.001,256,4,1000,256.0,1.0,37.66641884253586
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,134.37792838018743,2.848416466513992,0.0025855859275907,52.34761595726013,0.001,256,4,1000,256.0,1.0,38.91423607206022
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,151.24024744812584,2.848416466513992,0.0026541738770902,52.339959144592285,0.001,256,4,1000,256.0,1.0,38.40084169515446
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,205.68504486696787,2.848416466513992,0.002520726295188,104.6306312084198,0.001,256,4,2000,256.0,1.0,37.065488329978194
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,269.81805084923025,2.848416466513992,0.0027973428368568,104.69592595100404,0.001,256,4,2000,256.0,1.0,35.88680548123641
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,181.17343462391236,2.848416466513992,0.0025027303490787,104.70101594924928,0.001,256,4,2000,256.0,1.0,37.61657031155049
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,133.98954803589356,2.848416466513992,0.0024906394537538,104.64153361320496,0.001,256,4,2000,256.0,1.0,38.926806265767226
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,148.6416996109438,2.848416466513992,0.002607142785564,104.71700024604796,0.001,256,4,2000,256.0,1.0,38.47610886244042
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1808.5377682605424,302.4626334519573,0.0334023647010326,0.4107334613800049,0.0001,32,2,100,256.0,1.0,27.62423966067088
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.004121956576,302.4626334519573,0.071223072707653,0.3817603588104248,0.0001,32,2,100,256.0,1.0,27.393999170000242
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1603.0916844461178,302.4626334519573,0.0305381622165441,0.3812344074249267,0.0001,32,2,100,256.0,1.0,28.147931874170865
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2000.6907486717705,302.4626334519573,0.0360197760164737,0.3814394474029541,0.0001,32,2,100,256.0,1.0,27.185715848309485
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2090.249173778447,302.4626334519573,0.0378599464893341,0.3811047077178955,0.0001,32,2,100,256.0,1.0,26.995534883274523
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1653.4724823774263,302.4626334519573,0.0305059496313333,1.900707960128784,0.0001,32,2,500,256.0,1.0,28.01354577126127
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.2339056747824,302.4626334519573,0.0310864187777042,1.8979840278625488,0.0001,32,2,500,256.0,1.0,27.393475900082393
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1529.07667780497,302.4626334519573,0.0278372317552566,1.8979785442352293,0.0001,32,2,500,256.0,1.0,28.3532228447144
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,302.4626334519573,0.0390195734798908,1.904808759689331,0.0001,32,2,500,256.0,1.0,28.63819676769929
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.718125104585,302.4626334519573,0.0326836928725242,1.8977599143981931,0.0001,32,2,500,256.0,1.0,28.7620026543781
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.7785503995146,302.4626334519573,0.0286119803786277,3.7986981868743896,0.0001,32,2,1000,256.0,1.0,28.0922474855239
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.9975527108436,302.4626334519573,0.0398619621992111,3.794281005859375,0.0001,32,2,1000,256.0,1.0,27.39401413059762
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.6088076263386,302.4626334519573,0.0270841214805841,3.794382572174072,0.0001,32,2,1000,256.0,1.0,28.354551911679465
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.6528941285978,302.4626334519573,0.0269669517874717,3.796205520629883,0.0001,32,2,1000,256.0,1.0,28.63913813223604
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1390.7476285349733,302.4626334519573,0.0275997258722782,3.796290397644043,0.0001,32,2,1000,256.0,1.0,28.7650322070073
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1610.972156856593,302.4626334519573,0.0265603475272655,7.599504232406616,0.0001,32,2,2000,256.0,1.0,28.1266351438638
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1857.739829108099,302.4626334519573,0.028460981324315,7.5893778800964355,0.0001,32,2,2000,256.0,1.0,27.507666564907076
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1518.5471142382028,302.4626334519573,0.0258646588772535,7.586680889129639,0.0001,32,2,2000,256.0,1.0,28.38323277941683
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1408.205872971051,302.4626334519573,0.0257548317313194,7.600856781005859,0.0001,32,2,2000,256.0,1.0,28.710853975409954
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1376.1070832810408,302.4626334519573,0.0262087807059288,7.594352006912231,0.0001,32,2,2000,256.0,1.0,28.810993184514867
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8669286521083,206.0134661998384,0.0330289714038372,0.5302882194519043,0.0001,32,3,100,256.0,1.0,28.0920111162054
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1922.877938838688,206.0134661998384,0.0322647057473659,0.5302512645721436,0.0001,32,3,100,256.0,1.0,27.357998319603766
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,206.0134661998384,0.0587458051741123,0.529552698135376,0.0001,32,3,100,256.0,1.0,28.355174592972276
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1553.659195375251,206.0134661998384,0.0315162874758243,0.5297801494598389,0.0001,32,3,100,256.0,1.0,28.283957889998455
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1392.2186140394913,206.0134661998384,0.0345137603580951,0.5314407348632812,0.0001,32,3,100,256.0,1.0,28.760441127623785
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,206.0134661998384,0.0297958999872207,2.6669201850891118,0.0001,32,3,500,256.0,1.0,28.092026811291618
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,206.0134661998384,0.0389393530786037,2.6418771743774414,0.0001,32,3,500,256.0,1.0,27.39395688165706
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,206.0134661998384,0.0361273325979709,2.6390252113342285,0.0001,32,3,500,256.0,1.0,28.355174592972276
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,206.0134661998384,0.0505005232989788,2.639202356338501,0.0001,32,3,500,256.0,1.0,28.63819676769929
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1392.5651224690428,206.0134661998384,0.0286734364926815,2.639257907867432,0.0001,32,3,500,256.0,1.0,28.75936034926609
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1590.3393940344713,206.0134661998384,0.0263140928000211,5.280277490615845,0.0001,32,3,1000,256.0,1.0,28.182617318508747
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1879.1104339231929,206.0134661998384,0.0311440974473953,5.277548313140869,0.0001,32,3,1000,256.0,1.0,27.457992447527168
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1521.8878038194443,206.0134661998384,0.0290646590292453,5.276777982711792,0.0001,32,3,1000,256.0,1.0,28.373689120869056
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1415.1090978497325,206.0134661998384,0.0257978253066539,5.277965545654297,0.0001,32,3,1000,256.0,1.0,28.689616256787414
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1376.256920912818,206.0134661998384,0.0343682430684566,5.281358480453491,0.0001,32,3,1000,256.0,1.0,28.810520328042198
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1465.8045855296184,206.0134661998384,0.0245577692985534,10.601970672607422,0.0001,32,3,2000,256.0,1.0,28.53675472788714
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1718.9933562374497,206.0134661998384,0.0267239995300769,10.553961277008057,0.0001,32,3,2000,256.0,1.0,27.844773505878855
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1426.9184093143408,206.0134661998384,0.024962592869997,10.556212186813354,0.0001,32,3,2000,256.0,1.0,28.65352407746066
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1362.6568539784137,206.0134661998384,0.0262286011129617,10.570882320404053,0.0001,32,3,2000,256.0,1.0,28.85365043765946
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1260.3509206095214,206.0134661998384,0.0244314614683389,10.551535606384276,0.0001,32,3,2000,256.0,1.0,29.19260065819767
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1953.4193022088352,156.20338983050848,0.0364942215383052,0.6789169311523438,0.0001,32,4,100,256.0,1.0,27.289560739942573
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,156.20338983050848,0.0455213747918605,0.6785502433776855,0.0001,32,4,100,256.0,1.0,27.39395688165706
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,156.20338983050848,0.0399683639407157,0.6780836582183838,0.0001,32,4,100,256.0,1.0,28.355174592972276
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,156.20338983050848,0.0683183968067169,0.678382158279419,0.0001,32,4,100,256.0,1.0,28.63819676769929
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,156.20338983050848,0.0349629111588001,0.6778669357299805,0.0001,32,4,100,256.0,1.0,28.762149161719424
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.84581947582,156.20338983050848,0.0325315482914447,3.3789894580841064,0.0001,32,4,500,256.0,1.0,28.092067571929718
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,156.20338983050848,0.0504146926105022,3.384434700012207,0.0001,32,4,500,256.0,1.0,27.39395688165706
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1526.1936352179553,156.20338983050848,0.0267006624490022,3.3724710941314697,0.0001,32,4,500,256.0,1.0,28.361419107106833
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,156.20338983050848,0.0500549189746379,3.3722143173217773,0.0001,32,4,500,256.0,1.0,28.63819676769929
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.645950991466,156.20338983050848,0.0348161943256855,3.371943950653076,0.0001,32,4,500,256.0,1.0,28.762227884123213
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1522.26597928171,156.20338983050848,0.0260568149387836,6.746091604232788,0.0001,32,4,1000,256.0,1.0,28.372610072115275
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1795.1231867574463,156.20338983050848,0.0281848181039094,6.759878635406494,0.0001,32,4,1000,256.0,1.0,27.656572922353043
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1442.7471317561915,156.20338983050848,0.0253513846546411,6.74389386177063,0.0001,32,4,1000,256.0,1.0,28.60561329181778
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1317.9455452016398,156.20338983050848,0.0241136029362678,6.745381593704224,0.0001,32,4,1000,256.0,1.0,28.99854082292867
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1292.992732649347,156.20338983050848,0.0248720403760671,6.750510931015015,0.0001,32,4,1000,256.0,1.0,29.081554648605213
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1361.9591216428212,156.20338983050848,0.0232552494853734,13.490608930587769,0.0001,32,4,2000,256.0,1.0,28.85587476073859
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1580.864732366968,156.20338983050848,0.0248301196843385,13.491241216659546,0.0001,32,4,2000,256.0,1.0,28.20856837911321
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1302.2726374246988,156.20338983050848,0.0227774139493703,13.484280586242676,0.0001,32,4,2000,256.0,1.0,29.050496332492763
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1177.4161515855087,156.20338983050848,0.0222398415207862,13.48656964302063,0.0001,32,4,2000,256.0,1.0,29.488215596755598
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1160.8587108852075,156.20338983050848,0.0228516068309545,13.487056016921995,0.0001,32,4,2000,256.0,1.0,29.549721841679744
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1632.0209706011549,83.57128810226155,0.0315079018473625,0.5973145961761475,0.0001,64,2,100,256.0,1.0,28.070258138603684
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.040296603079,83.57128810226155,0.055604662746191,0.5977330207824707,0.0001,64,2,100,256.0,1.0,27.39391678790063
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1530.2250381735275,83.57128810226155,0.0317491292953491,0.5970559120178223,0.0001,64,2,100,256.0,1.0,28.349962449754855
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1521.037247950134,83.57128810226155,0.0302407462149858,0.5997481346130371,0.0001,64,2,100,256.0,1.0,28.376116993550294
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1393.3296833165998,83.57128810226155,0.0332944765686988,0.5978379249572754,0.0001,64,2,100,256.0,1.0,28.756976594037283
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1621.7597773908133,83.57128810226155,0.0326236896216869,2.9728357791900635,0.0001,64,2,500,256.0,1.0,28.09765023848761
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1856.523383900184,83.57128810226155,0.0285215880721807,2.9731719493865967,0.0001,64,2,500,256.0,1.0,27.510511250003027
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1486.303965863454,83.57128810226155,0.026282899081707,2.973145008087158,0.0001,64,2,500,256.0,1.0,28.476439121571843
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.4329479375838,83.57128810226155,0.0354885943233966,2.972248077392578,0.0001,64,2,500,256.0,1.0,28.639805394222098
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.2447890520416,83.57128810226155,0.0356746204197406,3.0251264572143555,0.0001,64,2,500,256.0,1.0,28.763479980839346
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1406.7083359479584,83.57128810226155,0.0234401449561119,5.9419920444488525,0.0001,64,2,1000,256.0,1.0,28.715474877353408
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1607.013656187249,83.57128810226155,0.0249742604792118,5.9432008266448975,0.0001,64,2,1000,256.0,1.0,28.13731981411607
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1333.491392653949,83.57128810226155,0.0230799727141857,5.941288471221924,0.0001,64,2,1000,256.0,1.0,28.947613319920073
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1211.7193474418507,83.57128810226155,0.0225630197674036,5.942618846893311,0.0001,64,2,1000,256.0,1.0,29.363495064711064
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1216.9315347326808,83.57128810226155,0.0243068300187587,5.949091911315918,0.0001,64,2,1000,256.0,1.0,29.34485403506796
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1190.526297899933,83.57128810226155,0.0204611085355281,11.879714965820312,0.0001,64,2,2000,256.0,1.0,29.44012555656444
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1414.340594147423,83.57128810226155,0.0220547299832105,11.883670091629028,0.0001,64,2,2000,256.0,1.0,28.691975421726
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1107.5901130563925,83.57128810226155,0.0199912395328283,11.886229276657104,0.0001,64,2,2000,256.0,1.0,29.75372478421809
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1017.481335498243,83.57128810226155,0.0197038482874631,11.881405591964722,0.0001,64,2,2000,256.0,1.0,30.122250974196767
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,996.6220742344376,83.57128810226155,0.0204129014164209,11.88311529159546,0.0001,64,2,2000,256.0,1.0,30.212210466143322
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,56.373203625912005,0.0517989918589592,0.830350399017334,0.0001,64,3,100,256.0,1.0,28.092026811291618
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.3859265185745,56.373203625912005,0.0305735804140567,0.830120325088501,0.0001,64,3,100,256.0,1.0,27.39312974860973
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1526.6245881965365,56.373203625912005,0.0277003422379493,0.8286857604980469,0.0001,64,3,100,256.0,1.0,28.36019295809891
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,56.373203625912005,0.0398362800478935,0.830087423324585,0.0001,64,3,100,256.0,1.0,28.63819676769929
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1468.0698301016566,56.373203625912005,0.0314102843403816,0.8298840522766113,0.0001,64,3,100,256.0,1.0,28.53004835076311
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1547.0609756735275,56.373203625912005,0.0295467395335435,4.134085893630981,0.0001,64,3,500,256.0,1.0,28.302441175003857
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1791.5591415139725,56.373203625912005,0.0290501751005649,4.145058155059815,0.0001,64,3,500,256.0,1.0,27.665203994470865
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1479.5684613453816,56.373203625912005,0.0337537080049514,4.135149240493774,0.0001,64,3,500,256.0,1.0,28.49616483497112
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1293.8621582684907,56.373203625912005,0.0233685262501239,4.133901834487915,0.0001,64,3,500,256.0,1.0,29.07863537575104
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1283.1552302961848,56.373203625912005,0.0242984313517808,4.133795261383057,0.0001,64,3,500,256.0,1.0,29.114723502385583
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1112.449686767905,56.373203625912005,0.0191567651927471,8.261794090270996,0.0001,64,3,1000,256.0,1.0,29.73471170690017
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1507.257021575887,56.373203625912005,0.026374926790595,8.2619149684906,0.0001,64,3,1000,256.0,1.0,28.415642330586536
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1034.7857157797855,56.373203625912005,0.0186439454555511,8.261492729187012,0.0001,64,3,1000,256.0,1.0,30.049011236982647
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,954.791826158802,56.373203625912005,0.0185712594538927,8.263944625854492,0.0001,64,3,1000,256.0,1.0,30.39842856351647
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1068.1698355923695,56.373203625912005,0.022999208420515,8.263334512710571,0.0001,64,3,1000,256.0,1.0,29.911112391489056
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,940.819078396921,56.373203625912005,0.0161379892379045,16.521358728408813,0.0001,64,3,2000,256.0,1.0,30.462454331063533
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1116.765251108601,56.373203625912005,0.0177768040448427,16.519084215164185,0.0001,64,3,2000,256.0,1.0,29.717896566385875
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,892.9676780036814,56.373203625912005,0.016118187457323,16.51837396621704,0.0001,64,3,2000,256.0,1.0,30.689158093843552
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,863.2853941808902,56.373203625912005,0.0169851798564195,16.52314019203186,0.0001,64,3,2000,256.0,1.0,30.835971555685497
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,820.6316751380522,56.373203625912005,0.0171390920877456,16.52229380607605,0.0001,64,3,2000,256.0,1.0,31.056032727043423
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,42.53144286905755,0.0357916131615638,1.0609307289123535,0.0001,64,4,100,256.0,1.0,28.092026811291618
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,42.53144286905755,0.0308963675051927,1.0608854293823242,0.0001,64,4,100,256.0,1.0,27.39395688165706
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,42.53144286905755,0.0466012097895145,1.0609548091888428,0.0001,64,4,100,256.0,1.0,28.355174592972276
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,42.53144286905755,0.0393887311220169,1.0606205463409424,0.0001,64,4,100,256.0,1.0,28.63819676769929
