model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,original_psnr
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,22.721758502896183,0.0274833440780639,14.505346059799194,0.001,128,3,1000,False,28.762149161719424
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,22.721758502896183,0.0279035791754722,28.940984964370728,0.001,128,3,2000,True,28.092026811291618
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,22.721758502896183,0.030029010027647,28.93901538848877,0.001,128,3,2000,True,27.39395688165706
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,22.721758502896183,0.0270307343453168,28.947359085083008,0.001,128,3,2000,True,28.355174592972276
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,22.721758502896183,0.0269234254956245,28.93735671043396,0.001,128,3,2000,True,28.63819676769929
Gaussian,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,22.721758502896183,0.0276216454803943,28.940025091171265,0.001,128,3,2000,True,28.762149161719424
Gaussian,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,22.721758502896183,0.0277300104498863,29.007609367370605,0.001,128,3,2000,False,28.092026811291618
Gaussian,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,22.721758502896183,0.0299931969493627,29.0074360370636,0.001,128,3,2000,False,27.39395688165706
Gaussian,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,22.721758502896183,0.026965744793415,29.011282682418823,0.001,128,3,2000,False,28.355174592972276
Gaussian,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,22.721758502896183,0.0269045494496822,29.00924062728882,0.001,128,3,2000,False,28.63819676769929
