model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,223.58198418674695,22.721758502896183,0.0034642352256923,17.27776265144348,0.001,128,3,2000,0.8,100,True,100,45,36.703147427705154
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,305.6300122364458,22.721758502896183,0.0048157521523535,17.331101655960083,0.001,128,3,2000,0.8,100,True,100,45,35.34555549947555
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,213.690461063002,22.721758502896183,0.0037082699127495,17.248476266860962,0.001,128,3,2000,0.8,100,True,100,45,36.899664126590025
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.8575983621988,22.721758502896183,0.0062359226867556,17.249016523361206,0.001,128,3,2000,0.8,100,True,100,45,35.53095052231812
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,264.8573565093708,22.721758502896183,0.0052347290329635,17.264332056045532,0.001,128,3,2000,0.8,100,True,100,45,35.96739508640817
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,388.1854618996821,22.721758502896183,0.0067061884328722,18.89696168899536,0.001,128,3,2000,0.9,100,True,100,45,34.30712282359194
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,437.4205219314759,22.721758502896183,0.0071947234682738,18.90554022789001,0.001,128,3,2000,0.9,100,True,100,45,33.78852394316672
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,214.43769609688755,22.721758502896183,0.0036843442358076,18.914639711380005,0.001,128,3,2000,0.9,100,True,100,45,36.88450416217288
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,356.0182174008534,22.721758502896183,0.0070581715553998,18.935635566711422,0.001,128,3,2000,0.9,100,True,100,45,34.68279327439605
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,349.3973576598059,22.721758502896183,0.0074269538745284,18.891759157180783,0.001,128,3,2000,0.9,100,True,100,45,34.76431932487965
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,462.0640060240964,22.721758502896183,0.0075602242723107,20.53998970985413,0.001,128,3,2000,1.0,100,True,100,45,33.550494097094386
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,336.40088086721886,22.721758502896183,0.0043197683990001,20.521047353744507,0.001,128,3,2000,1.0,100,True,100,45,34.92894424437673
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,383.5362360901941,22.721758502896183,0.0068746730685234,20.53787636756897,0.001,128,3,2000,1.0,100,True,100,45,34.35945146869105
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,171.37088327267404,22.721758502896183,0.0030612368136644,20.538150548934937,0.001,128,3,2000,1.0,100,True,100,45,37.858145136080935
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,231.84788372238955,22.721758502896183,0.0037930244579911,20.525498628616333,0.001,128,3,2000,1.0,100,True,100,45,36.545484127012486
