model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,zero_fraction,refresh_interval,a,s,original_psnr
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,155.8839733935743,3.8504960811851583,0.0036427427548915,137.86378717422485,0.001,256,4,2000,1,1000,20.0,1.0,38.269500815867055
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,162.62681977911646,3.8504960811851583,0.0035054066684097,137.85377192497253,0.001,256,4,2000,1,1000,20.0,1.0,38.08559379455054
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,157.18402385584002,3.8504960811851583,0.0033297773916274,137.8456265926361,0.001,256,4,2000,1,1000,20.0,5.0,38.23343146401137
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,156.1882438608601,3.8504960811851583,0.0033247366081923,137.83591723442078,0.001,256,4,2000,1,1000,20.0,5.0,38.26103206924272
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,139.95833333333334,3.8504960811851583,0.0030846379231661,137.85911989212036,0.001,256,4,2000,1,1000,20.0,5.0,38.737527866370314
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,135.9613859082162,3.8504960811851583,0.0029473674949258,137.8608455657959,0.001,256,4,2000,1,1000,20.0,5.0,38.8633596589797
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,144.28015577936748,3.8504960811851583,0.0034921111073344,137.8499927520752,0.001,256,4,2000,1,1000,20.0,5.0,38.60544946212508
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,159.41006473811913,3.8504960811851583,0.0023649455979466,137.85672760009766,0.001,256,4,2000,1,1000,20.0,10.0,38.172358106139264
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,148.1683347975234,3.8504960811851583,0.0022704694420099,137.87002778053284,0.001,256,4,2000,1,1000,20.0,10.0,38.48996148714053
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,109.167023563002,3.8504960811851583,0.0019733612425625,137.90080070495603,0.001,256,4,2000,1,1000,20.0,10.0,39.816600793312645
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,100.65469299071285,3.8504960811851583,0.0022048070095479,137.87452363967896,0.001,256,4,2000,1,1000,20.0,10.0,40.169175202383364
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,136.43428008910644,3.8504960811851583,0.0024153918493539,137.8794462680817,0.001,256,4,2000,1,1000,20.0,10.0,38.848280451396896
WIRE,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,98.6425140666834,3.8504960811851583,0.0015610287664458,137.9862928390503,0.001,256,4,2000,1,1000,20.0,20.0,40.25687416329315
WIRE,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,77.7425875376506,3.8504960811851583,0.001098992768675,138.01526474952698,0.001,256,4,2000,1,1000,20.0,20.0,41.29092557434255
WIRE,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,87.12389401355422,3.8504960811851583,0.0012908267090097,137.98819661140442,0.001,256,4,2000,1,1000,20.0,20.0,40.79614270738317
WIRE,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,104.13602195239292,3.8504960811851583,0.0015740301460027,137.97301054000854,0.001,256,4,2000,1,1000,20.0,20.0,40.02150565374819
WIRE,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,108.78792775267738,3.8504960811851583,0.0018667909316718,137.9775083065033,0.001,256,4,2000,1,1000,20.0,20.0,39.831708445932534
